state,County,premature_death_raw_value,poor_or_fair_health_raw_value,poor_physical_health_days_raw_value,poor_mental_health_days_raw_value,low_birthweight_raw_value,adult_smoking_raw_value,adult_obesity_raw_value,food_environment_index_raw_value,physical_inactivity_raw_value,access_to_exercise_opportunities_raw_value,excessive_drinking_raw_value,alcohol-impaired_driving_deaths_raw_value,sexually_transmitted_infections_raw_value,teen_births_raw_value,uninsured_raw_value,primary_care_physicians_raw_value,dentists_raw_value,mental_health_providers_raw_value,preventable_hospital_stays_raw_value,mammography_screening_raw_value,flu_vaccinations_raw_value,high_school_graduation_raw_value,some_college_raw_value,unemployment_raw_value,children_in_poverty_raw_value,income_inequality_raw_value,children_in_single-parent_households_raw_value,social_associations_raw_value,violent_crime_raw_value,injury_deaths_raw_value,air_pollution_-_particulate_matter_raw_value,drinking_water_violations_raw_value,severe_housing_problems_raw_value
AK,Denali Borough,7556.099811,0.134890192,3.35035218,3.266621337,,0.175746877,0.253,6,0.181,1,0.229857011,0.272727273,,,0.139561058,,0,,,,,0.647058824,0.723707665,0.078125,0.073,3.14824851,0.153526971,0,,,,0,0.262411348
AK,Dillingham Census Area,13105.63268,0.230242009,4.817399036,4.466536754,0.064655172,0.269308172,0.356,4.8,0.239,1,0.215928896,0.5,1682.9,45.81818182,0.174309884,0.002635848,0.0014,0.0072,5919,0.27,0.26,0.670886076,0.487937743,0.081894425,0.316,4.662339315,0.400527009,0,,140.7261469,,0,0.378181818
AK,Fairbanks North Star Borough,7006.596494,0.119564128,3.038840061,3.201114255,0.058384662,0.158535789,0.3,7.7,0.182,1,0.228487994,0.395833333,828.5,26.66866807,0.132384009,0.000782324,0.001364036,0.00549656,2113,0.36,0.35,0.738779174,0.724457394,0.058024772,0.094,3.674504652,0.283460283,9.728894818,,82.68659173,,0,0.237926639
AK,Haines Borough,4747.923222,0.127128327,3.456103073,3.315040865,,0.161178286,0.27,7.6,0.208,1,0.206809457,0,158.4,,0.179848867,0.00277118,0.000808407,0.002425222,695,0.4,0.27,0.782608696,0.713592233,0.095238095,0.164,4.10291008,0.22326454,0,155.823919,,,0,0.252136752
AK,Hoonah-Angoon Census Area,6015.206686,0.170679951,4.081508666,3.791567417,,0.200737377,0.322,4.3,0.19,,0.183000472,,,24.57002457,0.228554289,,0,0.0027894,,,,0.909090909,0.497747748,0.126079447,0.276,3.697907219,0.516717325,0,,,,0,0.203592814
AK,Juneau Borough,7650.708832,0.114644241,3.039905531,3.108978814,0.049941928,0.165848709,0.273,8.2,0.16,1,0.241070681,0.5,501.7,13.97318278,0.13368336,0.001277497,0.000996481,0.006663968,2863,0.32,0.43,0.830508475,0.764157084,0.044220056,0.085,3.374294262,0.221511628,15.57923599,714.1557496,82.18145418,,0,0.128500824
AK,Kenai Peninsula Borough,8212.958351,0.147481288,3.8429587,3.495929447,0.048250905,0.173381531,0.327,7.6,0.225,1,0.21272407,0.314285714,295.1,19.93494036,0.160433729,0.000784755,0.000717544,0.002203885,,,,0.854368932,0.582054727,0.077140808,0.145,4.727156598,0.243731956,14.84211065,,94.43940768,,1,0.179003724
AK,Ketchikan Gateway Borough,7733.047869,0.136884539,3.376626052,3.189341426,0.063436123,0.169351001,0.382,8.1,0.192,1,0.204634867,0.666666667,461.9,24.03495994,0.171864232,0.001010393,0.000790343,0.002730277,2937,0.34,0.38,0.838709677,0.598656591,0.060062625,0.125,4.213644878,0.357142857,13.71247113,358.2923423,91.28318071,,1,0.170825336
AK,Kodiak Island Borough,5023.530511,0.132827472,3.189785662,2.957111127,0.046008119,0.154389732,0.341,8.1,0.245,1,0.219653261,,409,19.87662783,0.184144084,0.001264129,0.000749344,0.003222181,2886,0.28,0.42,0.861878453,0.636587165,0.058293076,0.099,3.848325389,0.27328844,14.12849494,,57.01754386,,1,0.218102508
AK,Kusilvak Census Area,19111.25227,0.369319528,7.062310115,5.819087819,0.059250302,0.410009486,0.232,1.9,0.278,,0.174194405,1,,88.56926571,0.17650851,,,0.001204384,2177,0.19,0.2,0.618181818,0.240684794,0.199039882,0.474,4.261834501,0.507715583,3.657644477,,253.1770027,,1,0.708933718
AK,Lake and Peninsula Borough,13744.2039,0.216191997,4.795176972,4.247655252,0.056768559,0.283011888,0.378,3.5,0.222,1,0.207710089,,,,0.253462604,0,0,0.001260239,,,,,0.51800554,0.116373478,0.237,4.095089521,0.481182796,0,,213.4873791,,1,0.29787234
AK,Matanuska-Susitna Borough,6908.435191,0.132139029,3.723759754,3.285571104,0.057345491,0.175005795,0.344,7.6,0.22,1,0.210941871,0.372340426,382,19.98199048,0.148491579,0.000450569,0.000492519,0.001449679,2854,0.37,0.32,0.832271762,0.587668865,0.076383934,0.118,4.475280568,0.222706166,7.978823264,,85.41326882,,1,0.198119326
AK,Nome Census Area,14661.79441,0.247895064,5.407085289,4.457069933,0.058350101,0.315305729,0.403,3.5,0.249,1,0.215425137,1,2872.7,60.60606061,0.212070875,0.000907167,0.000899281,0.008493205,8308,0.34,0.04,0.754966887,0.369006521,0.115973742,0.269,4.243799719,0.455598456,6.047777442,,167.6462865,,1,0.519097222
AK,North Slope Borough,10484.62588,0.163339367,3.778302907,3.423685334,0.061962134,0.238510866,0.401,6.9,0.354,1,0.221155736,0.25,1083.6,61.39380531,0.178086726,0.000306686,0.000709076,0.000709076,,,,0.681481482,0.491865698,0.070319367,0.152,4.276911053,0.452076677,3.066857493,809.2366373,102.7749229,,0,0.430693069
AK,Northwest Arctic Borough,16982.25544,0.235282435,5.336488303,4.532539961,0.067460318,0.305169179,0.421,3.4,0.267,1,0.210336169,0,2316.5,75.22522523,0.241047417,0.000520562,0.000260722,0.010037805,,,,0.758064516,0.319724545,0.142270862,0.277,5.307531212,0.484455959,6.50702759,,197.4179806,,1,0.509186352
AK,Petersburg Census Area,8533.810099,0.12253775,3.229717802,3.135011402,,0.151875384,0.25,8.3,0.182,,0.208346142,,,,0.187312312,0.001828711,0.000931388,0.004036014,,,,0.895833333,0.631498471,0.086894587,0.095,4.350755537,0.339385475,9.143553795,411.1321948,75.05629222,,0,0.186234818
AK,Prince of Wales-Hyder Census Area,13102.6303,0.184866027,4.263009758,3.860413164,0.043352601,0.222722279,0.449,6.3,0.228,,0.195530456,0.6,,17.04105345,0.231766013,0.000776036,0.000467144,0.001245718,,,,0.774774775,0.517287234,0.108658158,0.234,4.311232877,0.376811594,15.52072016,,143.9794673,,0,0.169977925
AK,Sitka Borough,5871.444081,0.125247381,3.405696776,3.276044965,0.060358891,0.16250455,0.266,8.1,0.175,1,0.211765861,,402.8,16.05231867,0.182776561,0.001956497,0.001272118,0.017809645,2940,0.29,0.31,0.87037037,0.654795629,0.041515427,0.088,3.840693713,0.393692224,14.96144551,100.6317437,59.18641444,,1,0.171184023
AK,Skagway Municipality,,0.116049936,3.040956716,3.099497614,,0.155843852,0.326,8,0.192,,0.233348496,,,,0.1408308,0,0,0.00087108,2297,0.41,0.24,,0.730458221,0.098086124,0.089,2.680913619,0.293478261,0,372.0930233,,,0,0.104651163
AK,Southeast Fairbanks Census Area,7042.437053,0.147970825,3.407934567,3.352672506,0.02972973,0.196101703,0.328,6.1,0.186,1,0.203252592,0.25,203.3,34.212402,0.210750853,0.00101626,0.000722752,0.001445505,1811,0.29,0.21,0.766233766,0.529513889,0.095918367,0.177,4.280810278,0.207202216,5.807200929,,92.8828515,,0,0.242206235
AK,Valdez-Cordova Census Area,7320.558004,0.122105708,3.136219301,3.182464791,0.053333333,0.165906227,0.348,7.2,0.191,1,0.246080282,0.714285714,366.5,15.17306781,0.148957423,0.000970037,0.000436491,0.00207333,,,,0.666666667,0.527468153,0.07444834,0.121,4.688208617,0.182066454,16.16727743,315.5850461,117.9068322,,1,0.195911414
AK,Wrangell City,11726.84212,0.150804945,3.691679713,3.492573093,,0.173844844,0.426,7.5,0.304,,0.183643186,,,,0.189355169,0.001190004,0.000799041,0.003196165,,,,0.9,0.634819533,0.070409134,0.16,4.274168112,0.380081301,0,0,131.3521057,,1,0.129186603
AK,Yakutat Borough,,0.164372491,3.837639017,3.588508681,,0.198799467,0.319,5.9,0.23,1,0.199735601,,,,0.186234818,0,0,0.003311258,,,,,0.616666667,0.081632653,0.153,3.228824312,0.352941177,0,,,,0,0.183673469
AK,Yukon-Koyukuk Census Area,18288.63955,0.229289329,5.232301799,4.381886431,0.042513863,0.296914336,0.305,1.9,0.24,1,0.216874924,0.285714286,1155.6,34.35672515,0.240982182,0.000186393,0.000375446,0.000938615,2003,0.42,0.31,0.671361502,0.471281296,0.152848723,0.314,5.965027322,0.538047138,0,,238.1126823,,1,0.505050505
AZ,Arizona,7074.5178,0.185550446,4.023226147,4.039216034,0.07194695,0.15555003,0.275,6.6,0.218,0.851445013,0.167087028,0.254211663,564.4,27.3501953,0.121022086,0.000664598,0.000615061,0.001333585,3096,0.41,0.44,0.780417806,0.635147868,0.048318806,0.204,4.583322967,0.355362988,5.663978154,435.4895552,82.88700538,5.8,0.8,0.184569116
AZ,Apache County,15888.92965,0.25951202,5.613058281,5.345628598,0.072624931,0.21513107,0.335,2,0.272,0.192944434,0.129449958,0.294444444,892.4,37.3302062,0.191727119,0.000321202,0.000654432,0.000891142,5244,0.2,0.38,0.725884201,0.494748914,0.100653279,0.473,7.631551472,0.509716682,3.491327542,108.9679967,201.7574575,5.7,1,0.318863049
AZ,Cochise County,7452.321919,0.180694486,4.233140699,4.314515792,0.078340156,0.149958457,0.298,6.8,0.247,0.596660728,0.147455674,0.313131313,363.9,34.2509724,0.104564199,0.000545064,0.000552181,0.00120691,3324,0.37,0.33,0.87700409,0.653389945,0.05603327,0.228,4.743002545,0.358779735,8.416428869,333.03113,89.99146032,7.5,1,0.161994719
AZ,Coconino County,8704.784636,0.158845141,4.193534585,4.21840951,0.079854326,0.15990186,0.238,6.1,0.17,0.828761875,0.174013432,0.226720648,751.5,18.64890201,0.131167491,0.000845315,0.000756017,0.002065045,2370,0.31,0.39,0.815904732,0.700241132,0.054914832,0.173,5.076506991,0.365888813,9.376598284,357.2531363,103.3769323,5.6,1,0.253034941
AZ,Gila County,14227.28813,0.186697217,4.507722096,4.486691376,0.087663137,0.176281047,0.308,6.2,0.271,0.915069873,0.15659613,0.213675214,401.9,50.80902814,0.134772462,0.000467281,0.0005567,0.000649483,3501,0.34,0.38,0.751717687,0.504536083,0.058880937,0.336,4.685011062,0.44499118,9.719444496,574.255174,155.3004221,5.8,0,0.162307333
AZ,Graham County,8634.641165,0.189142796,4.374218826,4.194210007,0.079243354,0.17534493,0.348,6.3,0.233,0.555991403,0.171327509,0.361111111,496.5,42.53994605,0.100183511,0.000587199,0.000656651,0.000420256,2766,0.33,0.38,0.855597723,0.554664375,0.051350988,0.244,4.69129746,0.35332221,4.804355949,108.859994,77.87666879,6,0,0.171781951
AZ,Greenlee County,7214.854883,0.178654162,3.722590567,3.795532503,0.067553736,0.142699499,0.293,5.8,0.223,0.461419936,0.180303045,0.666666667,264.4,39.85507246,0.086147822,0.000528821,0.000210904,0.000105452,2571,0.3,0.29,0.895625,0.561266294,0.042523365,0.117,3.306928451,0.335238095,5.288207298,40.78303426,65.36498967,5.7,0,0.121396055
AZ,La Paz County,15452.45258,0.220059967,4.523054715,4.49068383,0.061196106,0.155210102,0.302,6.2,0.396,0.390599834,0.130460053,0.104651163,368.9,51.4490394,0.197607734,0.000291248,0.000426581,0.000805764,4251,0.26,0.27,0.836348684,0.411817102,0.062318192,0.318,5.151811265,0.543764988,4.368719965,264,163.0875302,5.7,1,0.144880174
AZ,Maricopa County,6474.453729,0.156226542,3.577188539,3.779442707,0.071653733,0.136863983,0.269,7.7,0.204,0.916026153,0.182104241,0.257039055,588.2,25.98796094,0.12081176,0.000703501,0.000668129,0.001348954,3050,0.42,0.47,0.776478778,0.653683126,0.041402074,0.182,4.481821548,0.341175616,5.302954493,408.9127824,75.1131505,10.6,1,0.181830896
AZ,Mohave County,10257.17354,0.189122726,4.419033636,4.761401008,0.071872089,0.19352843,0.318,5.8,0.322,0.585705294,0.161402883,0.248847926,258.7,31.9732291,0.133629768,0.000492278,0.000400859,0.000711048,4000,0.4,0.38,0.782301855,0.47836163,0.057746776,0.269,4.163877231,0.434326955,5.646718147,221.3248621,121.4448736,5.1,1,0.168969505
AZ,Navajo County,13754.90794,0.242846849,4.966884622,5.237986182,0.087178535,0.206119784,0.34,4.6,0.289,0.563476626,0.136495054,0.253393665,811.3,44.14003044,0.151201136,0.000624105,0.000642854,0.000787722,3413,0.3,0.39,0.782163077,0.515998396,0.077614661,0.402,5.761791296,0.433918089,6.791732443,280.6343814,148.7710813,5.7,1,0.250513347
AZ,Pima County,7369.900232,0.171609905,3.874666185,4.047858162,0.072603644,0.149164612,0.25,7.5,0.198,0.878463229,0.169715646,0.282485876,647.8,24.48842385,0.108625928,0.000843788,0.00063037,0.001826628,2929,0.46,0.47,0.734172551,0.668787901,0.044889473,0.222,4.773894303,0.401248876,6.306409365,470.116359,87.28369794,7.9,1,0.195022636
AZ,Pinal County,6770.101886,0.200912175,4.229526689,4.178655749,0.069917203,0.162744735,0.326,7.6,0.285,0.660486468,0.161294548,0.256578947,372.6,28.59492705,0.110279648,0.000160377,0.000310866,0.000708953,3118,0.38,0.42,0.807530666,0.533396542,0.05023118,0.175,4.063084979,0.331677966,3.416721481,220.8840359,64.5309366,11.7,1,0.15382263
AZ,Santa Cruz County,5084.196606,0.265792176,4.505269855,4.359773714,0.069384997,0.145714493,0.269,7.8,0.203,0.666617461,0.141389325,0.233333333,541,37.20894252,0.139932832,0.000497706,0.000258004,0.000344005,2337,0.33,0.34,0.897979275,0.52813981,0.093298836,0.36,4.571832705,0.40748538,4.111486194,140.3200583,52.61705138,7.6,1,0.225546976
AZ,Yavapai County,7756.039643,0.154005114,4.116284082,4.456973779,0.071684031,0.170653301,0.23,6.8,0.232,0.845303815,0.166947719,0.179039301,213,26.79946879,0.12924382,0.000622348,0.000650882,0.001870746,2246,0.42,0.42,0.820833333,0.595696152,0.044679884,0.192,4.158434087,0.313996636,8.896953122,299.5817804,122.3795773,5.1,1,0.171384237
AZ,Yuma County,6104.069594,0.227263764,4.096980833,3.701017173,0.059683313,0.133270359,0.369,6.8,0.263,0.835535962,0.177061474,0.290322581,590.3,42.05673048,0.14199481,0.000472212,0.000287562,0.000565696,3604,0.37,0.39,0.887519366,0.553313335,0.170418698,0.283,4.361084562,0.314049117,4.577563195,330.4458947,64.09666785,8,1,0.184349665
AR,Arkansas,9449.42482,0.231986808,5.145336447,5.36385921,0.089914265,0.222862588,0.342,5.2,0.316,0.635281925,0.158053339,0.263157895,576.5,37.76539763,0.093032678,0.000665717,0.000463862,0.002262905,5129,0.37,0.45,0.88,0.583698218,0.037024102,0.238,4.774278351,0.360956183,12.14268049,515.6334992,81.90128704,10,0.546666667,0.143230718
AR,Arkansas County,11452.20121,0.231234057,4.79187837,4.681646879,0.098986285,0.200832304,0.306,5.5,0.382,0.47952048,0.137371098,0.461538462,612.2,56.30387931,0.089244531,0.000556576,0.000450222,0.001069278,6767,0.3,0.41,0.82278481,0.547398432,0.033958104,0.244,5.552234751,0.420496437,13.35782268,472.8962871,101.12446,10,0,0.096942095
AR,Ashley County,9976.043303,0.240225635,4.789921817,4.879959856,0.116800921,0.204520669,0.426,6,0.474,0.500617764,0.126663483,0.25,463.4,44.78290521,0.092027221,0.000394419,0.000399082,0.000748279,7550,0.31,0.44,0.902173913,0.533802178,0.054666146,0.288,5.156390882,0.347871892,13.804664,320.9196503,80.89116727,9.6,1,0.122901679
AR,Baxter County,8749.738716,0.189462437,4.410894575,4.663836944,0.066960706,0.162428159,0.337,7.7,0.298,0.651193602,0.129773218,0.25,239.4,36.34697618,0.083837602,0.000749607,0.000528605,0.002739134,4453,0.49,0.47,0.858757062,0.617276004,0.041183259,0.23,3.77351425,0.321368948,9.672349172,182.3879355,101.482913,9.7,0,0.101328904
AR,Benton County,6154.441823,0.162333601,3.832652322,3.962585247,0.075935097,0.165131567,0.293,8.2,0.238,0.773044967,0.176154939,0.277227723,289.1,28.12027199,0.104266079,0.000604581,0.000410846,0.002244982,3144,0.44,0.51,0.90446281,0.618827737,0.028808666,0.121,4.154319337,0.228383759,8.561772437,274.5257531,61.20112443,10.4,1,0.111060615
AR,Boone County,8901.302771,0.21217831,4.446559527,4.640437133,0.06917437,0.199029944,0.344,7,0.302,0.539576728,0.141998449,0.157894737,361.1,41.82246226,0.086164802,0.000749044,0.000533618,0.001173959,3839,0.39,0.46,0.925925926,0.593923933,0.035380928,0.215,4.047710289,0.27323601,10.70062331,551.2074386,82.53699426,9.4,1,0.118911656
AR,Bradley County,11116.72792,0.284420572,5.183783954,4.861078714,0.097664544,0.217676305,0.464,6.5,0.408,0.669968717,0.125579563,0,533.9,42.96361245,0.115567405,0.000552283,0.000367074,0.000275305,7001,0.3,0.5,0.901639344,0.465425532,0.044933517,0.298,5.526905538,0.452483379,11.96612666,261.4025599,90.91074383,9.8,0,0.178021978
AR,Calhoun County,12077.89523,0.239755289,4.804874162,4.739812702,0.082539683,0.206248557,0.294,4.6,0.371,0.105812221,0.13252791,0.166666667,419.3,29.28870293,0.08337557,0.00038117,,,4115,0.3,0.35,0.916666667,0.532102023,0.039101498,0.211,5.139437668,0.454194793,13.34095674,211.1729699,111.1153684,9.7,0,0.120192308
AR,Carroll County,10665.06988,0.220227692,4.739156878,4.527829121,0.064574807,0.183727337,0.277,8.1,0.335,0.522444072,0.134055378,0.358490566,218.3,44.75254475,0.127796578,0.000572574,0.000283457,0.000779506,3898,0.38,0.42,0.82278481,0.450738488,0.032122795,0.248,3.854656489,0.227920695,13.24076725,336.5912486,103.4029628,9.4,0,0.157241379
AR,Chicot County,13048.03226,0.300524238,5.181271498,4.990559468,0.110294118,0.231034095,0.388,2.9,0.356,0.294237288,0.109098794,0.111111111,771,48.7012987,0.089078234,0.001034223,0.000670627,0.005939835,7061,0.36,0.26,0.865546219,0.474814203,0.068862275,0.441,6.297514996,0.523208469,8.461827755,366.7813802,101.4273596,10,0,0.17331813
AR,Clark County,9843.249169,0.237425132,4.820256061,4.683268093,0.091074681,0.193394737,0.269,5.1,0.383,0.668797565,0.148553324,0.384615385,690.8,18.38362817,0.072066969,0.000448571,0.000498618,0.002538416,4252,0.38,0.49,0.842931937,0.620126927,0.038204593,0.264,4.928917138,0.389483702,15.25142421,329.4783628,65.94189984,10.1,1,0.149686966
AR,Clay County,11223.09225,0.225538314,4.857148888,4.926171586,0.070025619,0.20333191,0.426,7.1,0.319,0.521793198,0.139556089,0.275862069,268.1,55.03093455,0.086579336,0.000134048,0.000404122,0.000673537,6965,0.3,0.31,0.93081761,0.499558434,0.043873179,0.293,4.975643651,0.457648154,14.74530831,221.2389381,112.1285741,10.8,1,0.130131681
AR,Cleburne County,10497.19919,0.200684448,4.440806128,4.575930234,0.077208153,0.174093981,0.366,7.6,0.343,0.657912977,0.140582025,0.222222222,211.6,38.25372812,0.091217696,0.000558927,0.000360505,0.000881234,4667,0.37,0.44,0.920454546,0.458168121,0.045345542,0.238,3.926907438,0.29040404,15.17087193,367.1850456,102.8660052,10.1,0,0.107142857
AR,Cleveland County,11272.98976,0.220305959,4.653727214,4.673515755,0.078014184,0.190385598,0.355,7,0.329,0.012429509,0.14710687,0.25,243.8,25.80645161,0.088858195,0.000121922,,,5769,0.35,0.44,0.956521739,0.506756757,0.039067232,0.21,4.806483141,0.328478964,7.315288954,95.27779432,99.46386551,9.8,0,0.079341317
AR,Columbia County,8842.107849,0.265204242,5.171980808,4.957133736,0.123199205,0.204764249,0.364,5.9,0.343,0.417318345,0.138273247,0.4,948.1,27.48361069,0.082783139,0.000592542,0.000424863,0.001869397,5337,0.36,0.46,0.906504065,0.569086651,0.047714381,0.276,5.969694746,0.455480156,13.96707157,316.8448919,78.91732151,9.8,1,0.099264706
AR,Conway County,10156.77735,0.221540741,4.683556653,4.664880206,0.08908046,0.190009338,0.368,6.9,0.383,0.429135524,0.14484569,0.260869565,377.7,45.24253731,0.085021947,0.000669344,0.00038294,0.002536978,4012,0.27,0.27,0.85520362,0.513050571,0.043669188,0.265,4.675535256,0.340966921,14.34308663,210.9954719,86.79396448,10.2,1,0.137559809
AR,Craighead County,8225.801539,0.227173307,4.779850916,4.928778385,0.090891585,0.207629208,0.382,6.7,0.34,0.645666352,0.150034903,0.219512195,708.6,34.30089464,0.079404689,0.001157634,0.000736933,0.003832053,5917,0.4,0.49,0.925925926,0.625650955,0.030635625,0.249,4.790714545,0.432774906,8.402184568,431.206082,71.35016465,10.8,1,0.147540984
AR,Crawford County,9076.688298,0.201086983,4.709290904,4.779200606,0.077653631,0.190041771,0.352,7.4,0.31,0.744495383,0.144775255,0.344827586,344.5,40.01103753,0.098941617,0.000396851,0.000173485,0.000504684,4683,0.4,0.44,0.903376019,0.556957929,0.035814005,0.228,4.237471087,0.316141604,7.619531399,380.194159,70.49722978,10.3,1,0.138216561
AR,Crittenden County,12729.52685,0.258704429,4.912808494,4.83899306,0.138058324,0.23311338,0.413,5.8,0.378,0.730167773,0.125475066,0.214285714,1253.3,55.09140541,0.079887379,0.000348718,0.000703322,0.002130652,4890,0.41,0.39,0.89081225,0.551168281,0.043089393,0.29,4.652353105,0.529886793,9.230769231,1274.262551,94.34809956,10.1,1,0.181670722
AR,Cross County,12126.28377,0.236674385,4.844203438,4.844490931,0.107881137,0.204880094,0.389,6.7,0.365,0.497257974,0.132026307,0.222222222,486.3,48.06408545,0.088189674,0.00041511,0.000479731,0.00083953,6557,0.31,0.4,0.920948617,0.481857397,0.041661067,0.276,4.523747117,0.39563167,17.19741446,664.317486,95.19668104,10.2,0,0.129008203
