state,County,premature_death_raw_value,poor_or_fair_health_raw_value,poor_physical_health_days_raw_value,poor_mental_health_days_raw_value,low_birthweight_raw_value,adult_smoking_raw_value,adult_obesity_raw_value,food_environment_index_raw_value,physical_inactivity_raw_value,access_to_exercise_opportunities_raw_value,excessive_drinking_raw_value,alcohol-impaired_driving_deaths_raw_value,sexually_transmitted_infections_raw_value,teen_births_raw_value,uninsured_raw_value,primary_care_physicians_raw_value,dentists_raw_value,mental_health_providers_raw_value,preventable_hospital_stays_raw_value,mammography_screening_raw_value,flu_vaccinations_raw_value,high_school_graduation_raw_value,some_college_raw_value,unemployment_raw_value,children_in_poverty_raw_value,income_inequality_raw_value,children_in_single-parent_households_raw_value,social_associations_raw_value,violent_crime_raw_value,injury_deaths_raw_value,air_pollution_-_particulate_matter_raw_value,drinking_water_violations_raw_value,severe_housing_problems_raw_value,driving_alone_to_work_raw_value,long_commute_-_driving_alone_raw_value,life_expectancy_raw_value,premature_age-adjusted_mortality_raw_value,child_mortality_raw_value,infant_mortality_raw_value,frequent_physical_distress_raw_value,frequent_mental_distress_raw_value,diabetes_prevalence_raw_value,hiv_prevalence_raw_value,food_insecurity_raw_value,limited_access_to_healthy_foods_raw_value,drug_overdose_deaths_raw_value,motor_vehicle_crash_deaths_raw_value,insufficient_sleep_raw_value,uninsured_adults_raw_value,uninsured_children_raw_value,other_primary_care_providers_raw_value,disconnected_youth_raw_value,median_household_income_raw_value,children_eligible_for_free_or_reduced_price_lunch_raw_value,residential_segregation_-_black/white_raw_value,residential_segregation_-_non-white/white_raw_value,homicides_raw_value,firearm_fatalities_raw_value,homeownership_raw_value,severe_housing_cost_burden_raw_value,population_raw_value,%_below_18_years_of_age_raw_value,%_65_and_older_raw_value,%_non-hispanic_african_american_raw_value,%_american_indian_and_alaskan_native_raw_value,%_asian_raw_value,%_native_hawaiian/other_pacific_islander_raw_value,%_hispanic_raw_value,%_non-hispanic_white_raw_value,%_not_proficient_in_english_raw_value,%_females_raw_value,%_rural_raw_value,communicable_disease_raw_value,self-inflicted_injury_hospitalizations_raw_value,cancer_incidence_raw_value,coronary_heart_disease_hospitalizations_raw_value,cerebrovascular_disease_hospitalizations_raw_value,smoking_during_pregnancy_raw_value,drug_arrests_raw_value,opioid_hospital_visits_raw_value,alcohol-related_hospitalizations_raw_value,motor_vehicle_crash_occupancy_rate_raw_value,on-road_motor_vehicle_crash-related_er_visits_raw_value,off-road_motor_vehicle_crash-related_er_visits_raw_value,childhood_immunizations_raw_value,reading_proficiency_raw_value,w-2_enrollment_raw_value,poverty_raw_value,older_adults_living_alone_raw_value,hate_crimes_raw_value,child_abuse_raw_value,injury_hospitalizations_raw_value,fall_fatalities_65+_raw_value,year_structure_built_raw_value,male_population_0-17_raw_value,male_population_18-44_raw_value,male_population_45-64_raw_value,male_population_65+_raw_value,total_male_population_raw_value,female_population_0-17_raw_value,female_population_18-44_raw_value,female_population_45-64_raw_value,female_population_65+_raw_value,total_female_population_raw_value,population_growth_raw_value
AL,Etowah County,11760.7347,0.229736293,4.982018509,4.909352036,0.086778354,0.231303586,0.361,7.1,0.334,0.451575218,0.138046706,0.173469388,508.1,42.26432116,0.115233544,0.000789751,0.000535254,0.001060776,7165,0.29,0.36,0.902720528,0.530600898,0.045740663,0.293,4.715473363,0.369881995,15.7950158,603.9626197,87.23669059,11.5,0,0.121929825,0.848448097,0.285,73.05367813,563.3,80.0346817,10.23765996,0.151050551,0.145643989,0.152,187,0.152,0.094006166,23.34812048,19.46081131,0.408355939,0.147987032,0.025715651,0.000807747,0.066980024,41791,0.578554898,64.48316642,59.14521093,6.1,16.5,0.719285221,0.095553812,102755,0.216242519,0.185801178,0.154542358,0.005975378,0.008272104,0.003114204,0.038479879,0.77977714,0.011998439,0.516383631,0.374834818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,Fayette County,9663.732429,0.196116918,4.57422857,4.622769215,0.0992,0.200330002,0.378,7.9,0.346,0.349863697,0.149091341,0.315789474,456.3,42.69392664,0.108035164,0.001148314,0.000303619,0.000121448,5503,0.37,0.44,0.918032787,0.548104956,0.047327309,0.276,5.030225038,0.328794326,10.27438656,,98.13777586,10.6,0,0.12793177,0.842173142,0.381,74.5662713,503.9,,,0.138784657,0.138382048,0.157,98.5,0.15,0.013544587,,26.33344943,0.38915262,0.137388568,0.028281164,0.000303619,,39394,0.595789474,50.84155129,50.91516176,,23.9,0.768511862,0.100271821,16468,0.211076026,0.210104445,0.116286131,0.004493563,0.002914744,6.07238E-05,0.017488463,0.847279573,0,0.508622784,0.802331651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,Franklin County,10875.86544,0.224093625,4.742667937,4.854164447,0.09137402,0.208874823,0.33,8,0.335,0.57986374,0.149535981,0.107142857,351.3,48.09238415,0.130740698,0.000442646,0.000254009,0.000127004,7810,0.32,0.38,0.921052632,0.422114403,0.042335244,0.298,4.261659944,0.438958009,9.801441761,264.2344364,90.53383306,10.5,0,0.12312187,0.849068722,0.356,74.05499686,521.1,77.6472872,7.123473541,0.148828777,0.147192699,0.137,46.1,0.13,0.041206194,10.54640948,24.36856095,0.384206678,0.169602227,0.035087719,0.000476266,0.137157107,41025,0.351311716,54.31718062,50.11613035,,16.5,0.688632619,0.080941662,31495,0.245848547,0.16472456,0.039085569,0.015367519,0.003333863,0.003111605,0.169804731,0.76948722,0.048868626,0.49747579,0.703665153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,Geneva County,10643.19241,0.237615944,4.921944506,4.909681346,0.078732597,0.22304881,0.38,7.9,0.323,0.202053005,0.146565498,0.416666667,348.2,49.43244233,0.141083949,0.00026302,7.56974E-05,0.000151395,5629,0.41,0.46,0.902877698,0.446983105,0.042710548,0.343,4.90736829,0.417308021,9.017810175,413.5711211,78.79865817,10.6,0,0.114830312,0.835162681,0.425,74.32717473,518.7,67.83397634,,0.148044388,0.148545345,0.162,163.7,0.153,0.009307848,13.78238861,20.8597423,0.369211458,0.178805796,0.040684158,0.000227092,,38561,0.614737883,17.055191,17.61111873,,14.3,0.736276069,0.092219311,26421,0.221263389,0.200257371,0.093334847,0.009916354,0.00344423,0.000794822,0.039514023,0.83846183,0.004540386,0.511184285,0.896416573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,Greene County,12886.13694,0.340987484,5.644848957,5.255158616,0.150208623,0.2442496,0.421,3.1,0.279,0.062244334,0.099536822,0.289473684,853.5,46.17055948,0.110877404,0.000593683,0.000120048,0.000120048,7559,0.4,0.28,0.775280899,0.474074074,0.076597247,0.494,5.643856251,0.773886944,10.68629779,669.3440428,77.5959368,10.5,0,0.175,0.800166528,0.433,73.85479914,582.1,,,0.186835386,0.171197717,0.189,396.6,0.314,0.213424757,,39.78450062,0.452354527,0.143151815,0.024973985,0.000240096,,28108,0.705372617,8.762069834,9.554762804,,,0.680330579,0.19939348,8330,0.219327731,0.213445378,0.795318127,0.003241297,0.002761104,0,0.015366147,0.177190876,0,0.527851141,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,Hale County,11901.73431,0.274758153,5.189538519,4.982512752,0.141732284,0.220626342,0.42,6.1,0.309,0.298984772,0.129096037,0.333333333,955,37.82631859,0.112086259,0.000133761,0.000135026,0.000135026,6807,0.39,0.33,0.912820513,0.433353808,0.058931247,0.355,6.038856486,0.590503597,6.019261637,208.5580726,82.20413142,10.8,0,0.178902954,0.904428904,0.483,74.24185248,559.9,106.5113967,,0.165070293,0.154414329,0.161,421.1,0.234,0.04647507,,28.24034416,0.417954361,0.145970009,0.029460352,0.000337564,0.125671321,34905,0.769436997,32.71056503,31.95883595,11.3,25.2,0.748764124,0.137262737,14812,0.232514178,0.187888199,0.578719957,0.002160411,0.002970564,0.000135026,0.014650284,0.396300297,0.000426986,0.524777208,0.891687817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,Henry County,9803.390263,0.212801872,4.642782789,4.544628076,0.094594595,0.196666286,0.379,7.7,0.323,0.25702231,0.136764088,0.2,453.8,36.26499143,0.117421104,0.000291307,0.000291596,0.000174958,4305,0.47,0.42,0.979057592,0.580263158,0.048678513,0.275,5.138095238,0.26547922,17.47844325,197.3722972,72.07793718,10.9,0,0.111675127,0.859431901,0.352,75.59793011,475.2,,,0.141061282,0.136362517,0.167,163.5,0.155,0.02142168,,16.56767481,0.381146187,0.147527585,0.034361472,0.000233277,,48094,0.599839293,25.58035772,25.53567847,,22.1,0.822209009,0.093383388,17147,0.207266577,0.222196303,0.26226162,0.004548901,0.004373943,0.000233277,0.026710212,0.689275092,0.004632489,0.516708462,0.877528609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,Houston County,9376.718606,0.238145763,4.760683454,4.420156546,0.103657193,0.215092013,0.36,7,0.288,0.57751583,0.156056708,0.261363636,621,38.25899086,0.111268612,0.000864919,0.000651678,0.001322523,5137,0.45,0.45,0.909174312,0.588000902,0.043390151,0.265,5.012572588,0.440978946,13.06988545,487.7884842,71.86282271,10.7,0,0.131521878,0.891857156,0.268,75.98739983,439.1,81.76531311,9.403695099,0.145843105,0.136214901,0.145,333.8,0.173,0.062826059,11.51723586,18.17663559,0.37046312,0.144844717,0.02545833,0.001418358,0.099093775,44753,0.62580479,48.04546522,44.10110648,5.8,14.8,0.64635996,0.129490525,104346,0.23179614,0.17387346,0.267120925,0.005376344,0.010168095,0.000833765,0.033609338,0.66722251,0.00684511,0.520336189,0.338040513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,Jackson County,11015.60231,0.195207306,4.579478572,4.788288001,0.090954901,0.223137428,0.37,7.9,0.304,0.477314145,0.151252171,0.236111111,241.1,43.30708661,0.125834494,0.000517857,0.000327496,0.000443083,6730,0.4,0.43,0.901172529,0.441711317,0.04768924,0.233,5.125297383,0.326102418,9.206337029,316.9849481,98.4424722,11,0,0.0969163,0.870237797,0.373,73.66010976,545,71.58516398,10.00769823,0.144279982,0.14618798,0.16,69.5,0.14,0.032725105,8.30851431,29.58804752,0.38042658,0.159489323,0.030782762,0.000577935,0.099060298,42658,0.529654655,49.9223514,23.01706999,4.3,24,0.736056559,0.100647408,51909,0.211119459,0.1954767,0.033539463,0.016259223,0.006029783,0.001098076,0.029994799,0.892195958,0.002864925,0.508543798,0.770173033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,Jefferson County,10995.21459,0.198398656,4.009718001,4.282153636,0.111911951,0.184078756,0.333,6.2,0.279,0.79535162,0.161319924,0.161137441,700.1,31.87322552,0.098516647,0.001082604,0.000878341,0.001556439,4236,0.47,0.43,0.887338111,0.673331726,0.04240381,0.231,5.432477737,0.436663247,14.49536861,872.7500202,92.1391653,13.4,0,0.177346415,0.843849465,0.329,74.72026828,498.5,87.15729095,10.68663211,0.129972505,0.129121014,0.132,615.4,0.19,0.122715906,28.90224523,16.21809944,0.363451326,0.126764636,0.025007019,0.001274278,0.07542251,50731,0.481334248,64.96729737,61.04728406,17.2,25.4,0.628176288,0.156244277,659197,0.228934598,0.153938807,0.431179147,0.002911118,0.017264945,0.00058101,0.038819958,0.498831154,0.012510601,0.526954765,0.098337652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,Lamar County,12557.42171,0.250805837,4.880416147,4.96969163,0.101167315,0.206862479,0.35,7.7,0.364,0.175295249,0.139019266,0.214285714,362.1,42.12004212,0.111182935,,0.000215115,0.00014341,5852,0.38,0.42,0.942857143,0.542521994,0.042258461,0.261,4.747185741,0.235179153,8.621928438,162.2117216,82.77200594,10.3,0,0.115635179,0.843520782,0.406,73.1553474,600.1,,,0.152417311,0.151809517,0.157,135.3,0.162,0.007506766,,27.37170779,0.378765469,0.140406207,0.032647731,0.000645346,,39796,0.607354184,4.220818673,5.829923473,,,0.75760093,0.077587727,13946,0.218485587,0.214685214,0.105765094,0.002939911,0.001075577,0.00014341,0.015775133,0.859673025,0.00014988,0.510684067,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,Lauderdale County,8950.955891,0.193843563,4.292568461,4.542209387,0.101271712,0.187498387,0.346,7.5,0.282,0.588313972,0.146755257,0.279411765,451.1,23.72387414,0.099361472,0.00050911,0.000540319,0.00145886,5480,0.42,0.51,0.943852856,0.583045229,0.046121143,0.188,4.548840625,0.357212108,15.05665201,268.6032092,69.71047492,11,0,0.127687128,0.879985737,0.291,76.19725856,433.2,52.17530904,7.338327473,0.132155856,0.135971239,0.144,79.3,0.151,0.050380741,10.45225841,17.88279983,0.35058161,0.124708157,0.025229595,0.000724027,0.03774359,46646,0.509822191,44.45193905,41.07723806,5.1,13.2,0.68411244,0.105510126,92538,0.198599494,0.195714193,0.10018587,0.004430612,0.007953489,0.000605157,0.026767382,0.846484687,0.00524776,0.521158875,0.492951062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,Lawrence County,11245.91755,0.214123522,4.644699353,4.74040373,0.085328185,0.211006472,0.35,7.9,0.349,0.48985119,0.154008173,0.238095238,304.7,40.40110449,0.139827238,0.000150403,9.07743E-05,0.001180066,6598,0.39,0.39,0.880555556,0.504002001,0.04882698,0.244,4.950089526,0.300152291,13.23547106,260.4530022,96.71296074,11.3,0,0.114517917,0.866422764,0.479,74.03277127,539.6,65.88757499,,0.14281066,0.142511366,0.149,85.6,0.146,0.021224882,17.10123934,28.58032565,0.387189483,0.177612536,0.035643038,0.000393355,0.149771092,42912,0.630740588,71.25734114,36.55347822,4.7,19.8,0.799862132,0.104348542,33049,0.216012587,0.181911707,0.107295228,0.058277104,0.002118067,0.000211807,0.021967382,0.766377198,0.001430752,0.512693274,0.912897871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,Lee County,7084.994902,0.193778864,4.186244494,4.403108973,0.083949848,0.187357333,0.314,6.4,0.221,0.664121158,0.184110563,0.306666667,507,17.59411677,0.104889077,0.000515753,0.000297022,0.000810624,3778,0.36,0.45,0.911430281,0.713280967,0.039132209,0.192,6.231044924,0.376155515,8.113666811,415.637401,55.44370292,12.1,0,0.199142907,0.847494215,0.281,78.16330406,361.7,66.40841173,7.352340495,0.131718615,0.136556601,0.095,190.1,0.18,0.122495037,8.584805313,12.01675639,0.365670481,0.131493727,0.026121808,0.000519789,0.051608464,51372,0.450380389,34.29807999,29.03214183,7.9,16.5,0.592057762,0.177602878,161604,0.213101161,0.115164229,0.230049999,0.003675652,0.040320784,0.000977699,0.037703275,0.674203609,0.013854759,0.507215168,0.27409499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,Limestone County,7645.140486,0.184155833,4.043275324,4.347254026,0.089658108,0.187826467,0.336,8.2,0.273,0.603537001,0.156943809,0.256880734,257.7,25.60050569,0.110629378,0.000355784,0.000264825,0.000402534,5951,0.45,0.44,0.920074349,0.573690671,0.039788767,0.165,5.091074856,0.261944143,9.37975052,160.1237419,56.49471044,11.8,0,0.110662735,0.883098737,0.398,77.79918567,369,52.67470444,6.476136844,0.123026097,0.126263498,0.124,134.3,0.124,0.035183539,6.814481131,19.00318779,0.373947836,0.141348161,0.031796431,0.000487278,,57342,0.43191265,38.28403059,31.99987016,3.8,14.4,0.771290064,0.097637897,94402,0.228406178,0.149265905,0.132285333,0.008198979,0.016419144,0.002012669,0.060772018,0.764708375,0.009034889,0.497828436,0.576091421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,Lowndes County,17068.20373,0.300484121,5.359850386,5.121477359,0.142070485,0.223574049,0.462,4.5,0.329,0.048676874,0.107588401,0.545454546,1049.1,36.20102215,0.113534472,9.65437E-05,9.92457E-05,,5337,0.44,0.36,0.913043478,0.386353945,0.08,0.4,5.763637951,0.733248516,6.758061402,671.0192238,124.5807379,10.9,0,0.211448598,0.844489915,0.601,70.81807959,689.1,,,0.171512918,0.160108899,0.182,644.3,0.281,0.13062145,,48.53125548,0.427386312,0.145021645,0.030290282,0.000198492,,33130,0.697612732,20.28555907,20.4031574,18.9,32.6,0.734045022,0.171360255,10076,0.225089321,0.18161969,0.724295355,0.003275109,0.003572846,0.000396983,0.016574037,0.247320365,0.000514721,0.526101628,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,Macon County,11805.59721,0.299782061,5.169402174,4.851559013,0.140508221,0.217897312,0.467,3.9,0.307,0.322673877,0.11820092,0.407407407,1178.9,22.151017,0.104227194,0.000316406,0.000266596,0.003892295,5299,0.4,0.33,0.8,0.517640999,0.05778003,0.447,6.426694878,0.597600234,7.910140801,734.3124166,91.72781855,11.7,1,0.207865169,0.792560602,0.364,74.08991223,574.2,103.2448378,,0.166866279,0.153076351,0.193,438.7,0.27,0.216386644,,23.24685986,0.45893168,0.128479055,0.021948286,0.000959744,0.097103918,30849,0.662876916,56.64679823,56.06659046,29.1,37.5,0.646841569,0.187146093,18755,0.172700613,0.193761664,0.805065316,0.002452679,0.005651826,0.000159957,0.017701946,0.157131432,0.000380084,0.543641696,0.555472683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,Madison County,8015.292878,0.147183481,3.775368643,4.035996713,0.09583104,0.164211079,0.318,7.5,0.219,0.691569273,0.155919332,0.308139535,565.2,21.50629349,0.087627728,0.000882435,0.000556716,0.001301773,5154,0.45,0.44,0.931943747,0.732216157,0.038486352,0.181,5.105284787,0.310566303,10.75729689,610.7231592,62.31998883,11.6,1,0.125612456,0.877449841,0.254,77.56460772,381.7,64.30175579,7.510729614,0.115280211,0.121014934,0.129,222.7,0.143,0.074673451,16.71176041,12.40065201,0.361536216,0.11173988,0.021876092,0.001010952,0.058007833,62750,0.369166875,48.09551175,41.25307248,6.8,16.9,0.675071879,0.108494978,361046,0.220210167,0.146385779,0.244777674,0.008104231,0.027171053,0.001138359,0.049101777,0.647266553,0.011664341,0.511414058,0.164415148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,Marengo County,11227.69188,0.274045076,5.151575309,4.826014137,0.122878877,0.214332596,0.407,5.3,0.315,0.445569982,0.116080913,0.451612903,571.9,30.7492421,0.101002957,0.000406649,0.000258065,0.000309677,6242,0.36,0.32,0.909090909,0.495269527,0.05653942,0.325,6.864045645,0.511248346,20.8407462,449.4152495,89.59040074,10.6,0,0.18115942,0.879700397,0.332,74.31460188,541.4,66.03202553,,0.166930564,0.156015657,0.189,174,0.236,0.126289707,,27.05897432,0.392606839,0.130206011,0.026974114,0.000619355,,37469,0.69228765,24.52387231,24.71413587,9.3,17.1,0.713354232,0.161783261,19375,0.227870968,0.193341936,0.511277419,0.002529032,0.00283871,0.001754839,0.025187097,0.449135484,0.002264395,0.529290323,0.693156418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,Marion County,10859.87408,0.208604643,4.594114275,4.768314047,0.087793427,0.208183246,0.364,7.9,0.316,0.464160385,0.138242026,0.088235294,241.2,44.60333674,0.113999914,0.00030002,0.00020112,0.00010056,7117,0.36,0.39,0.902173913,0.55373459,0.047854917,0.275,4.757926907,0.29853829,11.00073338,295.8973336,95.61499031,10.5,0,0.1222965,0.852953822,0.281,74.45516162,538.6,59.27213814,,0.141606778,0.144711201,0.178,120.3,0.139,0.032545426,,25.99317561,0.375376533,0.146328548,0.026725718,0.000670399,,38049,0.567112646,43.07439869,32.69156354,4.7,19.9,0.756524532,0.094141724,29833,0.208762109,0.210304026,0.037475279,0.004055911,0.003519592,0.000670399,0.025475145,0.917943217,0.005365033,0.505078269,0.888549519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,Marshall County,10530.24104,0.219612101,4.710150496,4.98102738,0.079701525,0.215996544,0.33,8.1,0.329,0.615605414,0.145717183,0.268292683,213.4,48.36729683,0.13725968,0.000588501,0.000324444,0.002302508,5877,0.36,0.45,0.922893482,0.50631561,0.038045027,0.314,4.777287454,0.332661463,9.773321984,286.2690824,86.76862682,11.8,0,0.139229422,0.847601427,0.293,74.22396708,532,59.73460767,6.559527714,0.148282465,0.1474552,0.125,115.6,0.122,0.051875054,17.16708125,22.74891227,0.357120973,0.181045443,0.033772276,0.000680286,0.103371243,42751,0.549682408,52.11858477,28.60053724,3.2,17.5,0.706516711,0.122309407,95548,0.249549964,0.167695818,0.023715829,0.011188094,0.00704358,0.002783941,0.139186587,0.808556956,0.045852146,0.506844727,0.53268687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,Mobile County,10333.26812,0.198761716,4.630299539,4.425381259,0.115939066,0.189131987,0.369,6.4,0.284,0.720045425,0.164616633,0.353424658,684.1,38.44464431,0.123920246,0.000655681,0.00050247,0.000833424,6066,0.4,0.42,0.837099204,0.604602294,0.05182588,0.314,5.250730173,0.440924213,11.23335487,548.14738,80.78565131,10.8,0,0.170309359,0.860612473,0.362,75.18092438,490.5,76.98073456,9.281160017,0.14397171,0.13842663,0.149,503.3,0.189,0.102659253,14.62803793,18.27648599,0.372914124,0.162615023,0.025431928,0.000915559,0.09692553,45615,0.505011664,55.83614211,50.38687262,15.1,23.3,0.663556446,0.151323793,413955,0.23582515,0.157526784,0.356451788,0.009530021,0.020398353,0.000446909,0.028848546,0.5702673,0.007120646,0.522960225,0.200202425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,Monroe County,12279.62199,0.26169001,5.072571466,4.790526083,0.122423485,0.219141458,0.391,5,0.316,0.520938096,0.121205873,0.37037037,514.9,42.15723509,0.122998671,0.000371575,0.000234445,0.000703334,4791,0.41,0.38,0.88030888,0.399871079,0.067411026,0.342,7.960934603,0.536974956,14.86298189,492.3091419,84.62649361,10.4,0,0.123140988,0.911307478,0.319,74.35590477,525.4,111.9535902,12.31527094,0.161840141,0.151206235,0.174,223.7,0.254,0.128395267,,34.39883174,0.380533337,0.158623985,0.029738303,0.000422,,36432,0.648470992,39.60502851,36.45240502,8.4,19.3,0.609967101,0.146558705,21327,0.218736813,0.196042575,0.409715384,0.012847564,0.004313781,0.000375111,0.014441787,0.542551695,0.001026343,0.524265016,0.790445639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,Montgomery County,9964.873688,0.212691372,4.255411814,4.320048026,0.12244898,0.196064644,0.366,5.4,0.258,0.773211024,0.158958158,0.328947368,1113.7,37.89138899,0.11123245,0.00097195,0.00069271,0.001208934,5809,0.49,0.39,0.816081331,0.62200195,0.043040614,0.337,5.533600859,0.523333209,15.06523113,531.7145579,69.76567564,11.9,0,0.188372613,0.848162931,0.197,75.81389925,457.6,94.70006205,9.247699635,0.134532256,0.134643612,0.133,711.5,0.221,0.145721411,6.622380113,13.73434269,0.371189125,0.145193312,0.023663894,0.001080981,0.099370969,45833,0.533247195,52.49320985,49.38309284,19.3,27.2,0.591059972,0.169574732,226646,0.235821501,0.146051552,0.580941204,0.003419429,0.030960176,0.001111866,0.034670808,0.338841189,0.013947844,0.528348173,0.104912301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,Morgan County,9337.445726,0.204830876,4.648270769,4.457800085,0.085818255,0.200715859,0.315,8,0.272,0.573068876,0.146660517,0.295774648,340.3,39.97321991,0.111568129,0.000546163,0.000488142,0.001338181,5862,0.41,0.44,0.901960784,0.549375481,0.041064916,0.207,4.702196119,0.322495413,12.35169563,180.7332486,76.40891504,11.6,0,0.131393966,0.89716148,0.354,75.50516228,454.7,63.02175621,8.090117768,0.140301613,0.132644823,0.134,137.9,0.132,0.040842018,16.22854265,15.76802841,0.375168058,0.142956192,0.030866598,0.000597553,0.056946827,49274,0.477162788,51.15988785,43.87187536,5.7,18.6,0.715798188,0.114071038,118818,0.227936845,0.17105994,0.124930566,0.010991601,0.007035971,0.001388679,0.08291673,0.757393661,0.022976613,0.507961757,0.385973722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,Perry County,14815.80916,0.323049958,5.764698612,5.343085588,0.14921781,0.232708935,0.449,4.8,0.345,0.52724011,0.117630645,0.571428571,977,29.94406055,0.112510736,0.000313349,0.000214156,0.000321234,5789,0.41,0.24,0.930693069,0.571830986,0.079365079,0.513,5.377207738,0.79776848,10.44495509,381.4147018,72.29761831,10.7,0,0.202898551,0.847478475,0.471,71.8073582,648,,,0.191473198,0.173952926,0.201,292.6,0.302,0.048851175,,40.6003045,0.440162448,0.146894905,0.024987987,0.000428311,,26703,0.73925104,18.68556103,18.69078439,,,0.752550181,0.193869732,9339,0.217046793,0.191026877,0.671271014,0.002355713,0.005246814,0.000428311,0.016811222,0.298425956,0.002522206,0.532498126,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL,Pickens County,9928.396733,0.251397097,4.982521897,4.754649783,0.12605588,0.214232526,0.36,6.9,0.274,0.058847362,0.138362951,0.375,545.1,36.14163614,0.116885743,0.000393623,9.91277E-05,0.000148692,5439,0.42,0.42,0.981818182,0.516628796,0.052935886,0.312,5.78465741,0.440421961,11.80869908,166.2155103,82.07257985,10.5,0,0.157619359,0.825830258,0.484,75.51025145,451.8,121.7507762,15.37475977,0.157421795,0.14869571,0.163,256.1,0.205,0.008921588,,32.16951188,0.402409001,0.148412481,0.029987908,0.000198255,0.16099356,38379,0.727481794,38.1593192,35.77052577,,,0.73687664,0.120535714,20176,0.200337034,0.184030531,0.400872324,0.002478192,0.003172086,0.003419905,0.045747423,0.539105868,0.013595801,0.502676447,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
