state,County,premature_death_raw_value,poor_or_fair_health_raw_value,poor_physical_health_days_raw_value,poor_mental_health_days_raw_value,low_birthweight_raw_value,adult_smoking_raw_value,adult_obesity_raw_value,food_environment_index_raw_value,physical_inactivity_raw_value,access_to_exercise_opportunities_raw_value,excessive_drinking_raw_value,alcohol-impaired_driving_deaths_raw_value,sexually_transmitted_infections_raw_value,teen_births_raw_value,uninsured_raw_value,primary_care_physicians_raw_value,dentists_raw_value,mental_health_providers_raw_value,preventable_hospital_stays_raw_value,mammography_screening_raw_value,flu_vaccinations_raw_value,high_school_completion_raw_value,some_college_raw_value,unemployment_raw_value,children_in_poverty_raw_value,income_inequality_raw_value,children_in_single-parent_households_raw_value,social_associations_raw_value,injury_deaths_raw_value,air_pollution_-_particulate_matter_raw_value,drinking_water_violations_raw_value,severe_housing_problems_raw_value,driving_alone_to_work_raw_value,long_commute_-_driving_alone_raw_value,life_expectancy_raw_value,premature_age-adjusted_mortality_raw_value,child_mortality_raw_value,infant_mortality_raw_value,frequent_physical_distress_raw_value,frequent_mental_distress_raw_value,diabetes_prevalence_raw_value,hiv_prevalence_raw_value,food_insecurity_raw_value,limited_access_to_healthy_foods_raw_value,drug_overdose_deaths_raw_value,insufficient_sleep_raw_value,uninsured_adults_raw_value,uninsured_children_raw_value,other_primary_care_providers_raw_value,high_school_graduation_raw_value,disconnected_youth_raw_value,reading_scores_raw_value,math_scores_raw_value,school_segregation_raw_value,school_funding_adequacy_raw_value,gender_pay_gap_raw_value,median_household_income_raw_value,living_wage_raw_value,children_eligible_for_free_or_reduced_price_lunch_raw_value,residential_segregation_-_black/white_raw_value,child_care_cost_burden_raw_value,child_care_centers_raw_value,homicides_raw_value,suicides_raw_value,firearm_fatalities_raw_value,motor_vehicle_crash_deaths_raw_value,juvenile_arrests_raw_value,voter_turnout_raw_value,census_participation_raw_value,traffic_volume_raw_value,homeownership_raw_value,severe_housing_cost_burden_raw_value,broadband_access_raw_value,population_raw_value,%_below_18_years_of_age_raw_value,%_65_and_older_raw_value,%_non-hispanic_black_raw_value,%_american_indian_or_alaska_native_raw_value,%_asian_raw_value,%_native_hawaiian_or_other_pacific_islander_raw_value,%_hispanic_raw_value,%_non-hispanic_white_raw_value,%_not_proficient_in_english_raw_value,%_female_raw_value,%_rural_raw_value
WI,Dodge County,6658.848408,0.116,3.084189573,4.333050107,0.066315407,0.183,0.369,9,0.208,0.745167569,0.268847731,0.409836066,228.8,10.63350962,0.06309629,0.000538152,0.000324701,0.001153248,2211,0.4,0.58,0.919876757,0.573594806,0.031545741,0.1,3.421150846,0.166478937,11.1065311,106.1803334,7.8,1,0.11049171,0.820670847,0.327,77.67422689,348.7455536,28.88336896,4.64617584,0.093,0.139,0.082,93.6,0.074,0.02717666,27.374136,0.329,0.069154574,0.047321326,0.000951709,0.929161529,0.032435011,3.06183629,3.153239406,0.049834747,3149.036,0.794810477,67743,,0.41605639,74.67930141,0.286302644,6.961710592,,14.94402006,7.063498574,13.31272567,8.783783784,0.699689419,0.772,155.2072307,0.705023944,0.095909406,0.86429968,89313,0.193991916,0.183534312,0.034395889,0.006292477,0.006549998,0.000716581,0.057505626,0.886455499,0.007776944,0.467546718,0.486418279
WI,Door County,4998.862701,0.098,2.798589817,4.220871423,0.071574642,0.156,0.316,8.8,0.184,0.722676778,0.280412889,0.25,137.3,8.745080892,0.079928297,0.000717129,0.000625638,0.001350061,1580,0.49,0.38,0.954939341,0.704627621,0.043625447,0.12,3.764217504,0.245839182,21.51385851,109.9560899,6.8,0,0.111827142,0.784900385,0.18,81.27279914,247.2725194,,,0.083,0.132,0.074,100.6,0.08,0.036443057,,0.3,0.085572892,0.062540297,0.000856136,0.933679245,,3.103841418,3.193062986,0.052049566,5421.001,0.829812481,64818,,0.428791615,,0.303619365,6.644518272,,19.91575262,12.29772058,12.39944823,19.5,0.883293085,0.536,83.99306486,0.813840729,0.111551961,0.848956803,30369,0.161052389,0.310744509,0.007705226,0.008429649,0.005531957,0.000362212,0.039645691,0.928644341,0.008558701,0.500246962,0.689868634
WI,Douglas County,7489.859649,0.114,3.162362496,4.581133114,0.061288089,0.182,0.333,7.7,0.193,0.806230952,0.27421241,0.333333333,273.5,13.80385172,0.066373898,0.000251705,0.000610818,0.001515734,4639,0.39,0.51,0.942422132,0.719461602,0.043704024,0.183,4.421639447,0.25591003,11.89876894,83.92782207,5.6,1,0.113624408,0.76599567,0.291,77.78766671,354.7670142,49.92951128,,0.094,0.144,0.082,71.4,0.113,0.085072599,24.60402891,0.311,0.072525331,0.048465267,0.000633441,0.878789346,,3.010797401,2.772125283,0.037718416,1196.883333,0.754498307,58412,,0.477194787,72.30697077,0.310193111,6.277160792,,15.51400387,9.68397947,9.534706331,46.57142857,0.716313498,0.653,382.7137427,0.695785847,0.104207543,0.839279088,44203,0.193629392,0.200144787,0.013845214,0.019704545,0.010519648,0.00054295,0.019048481,0.909870371,0.006529562,0.493563785,0.387554066
WI,Dunn County,5665.55354,0.115,3.122842431,4.27288824,0.060895326,0.176,0.335,8.5,0.205,0.552684859,0.262253214,0.45,297.6,6.574933912,0.072966165,0.000704039,0.000373241,0.001844249,1473,0.42,0.59,0.940125144,0.683476713,0.035511247,0.128,4.317320755,0.115349989,10.12056675,78.10142535,7.6,0,0.134638197,0.779358821,0.311,80.45727623,282.6699609,50.97850406,6.820396233,0.095,0.139,0.084,45.8,0.084,0.057149174,7.355591353,0.304,0.083033175,0.043536355,0.000922124,0.937297922,,3.038969111,3.146948318,0.063344463,2813.3525,0.730644293,64065,,0.432312925,77.59898906,0.270881136,4.393673111,,12.50117435,7.543887676,14.64268662,29.44444444,0.658843299,0.729,226.5016862,0.653006888,0.119651489,0.852810094,45547,0.192350759,0.163764902,0.008123477,0.005730345,0.03135223,0.000483018,0.022284673,0.920829034,0.009702639,0.494566053,0.593132225
WI,Eau Claire County,5677.202084,0.106,3.052838012,4.48677126,0.065647922,0.16,0.328,8.2,0.19,0.823677987,0.264306993,0.46875,362.2,8.70469915,0.082024744,0.001396542,0.001014542,0.003757562,3260,0.48,0.62,0.955205811,0.752143502,0.032310151,0.115,3.963190184,0.195339498,12.35037051,78.1076081,7.7,0,0.136041972,0.788635185,0.142,79.38635352,300.9155811,41.35404974,5.561600774,0.088,0.138,0.077,55.5,0.088,0.07583133,14.31115634,0.305,0.092040823,0.052171915,0.00240484,0.85968254,0.030485187,3.101412054,3.103401478,0.044050627,2266.38485,0.802459349,63073,,0.385962445,58.55914263,0.300984573,10.14054439,,16.83506257,11.5146351,8.692712609,14.14634146,0.712582539,0.785,374.4331808,0.639937107,0.102531155,0.886292167,106452,0.201734115,0.16371698,0.011770563,0.006547552,0.044423778,0.002029084,0.029262015,0.88939616,0.006597379,0.502686657,0.230007292
WI,Florence County,9669.020098,0.119,3.181239926,4.316632322,0.100917431,0.192,0.352,8.3,0.212,0.62856516,0.272571502,0.272727273,139.7,,0.089684626,0.000465333,0.000217723,0.000217723,1706,0.41,0.37,0.917014759,0.662820513,0.047682709,0.165,4.202711139,0.240766074,9.306654258,119.5897153,5.4,0,0.128205128,0.837106571,0.22,75.83515738,429.9355772,,,0.096,0.144,0.083,0,0.1,0.050069264,,0.331,0.094031071,0.075079872,0.000435445,,,3.530701169,3.869164339,,5945.131,0.974420588,62243,,0.502659575,,0.256912424,5.434782609,,,,39.10578114,,0.806584362,0.372,21.81161593,0.89017341,0.12487709,0.80105973,4593,0.142390594,0.2906597,0.004789898,0.010015241,0.00500762,0.000217723,0.011974744,0.951230133,0,0.484432833,1
WI,Fond du Lac County,6283.974826,0.11,3.040525769,4.407077199,0.073531425,0.171,0.357,8.6,0.193,0.795927185,0.263809969,0.351851852,340.4,14.17272436,0.061273319,0.000466463,0.000776145,0.001561871,2340,0.45,0.6,0.922239053,0.63809601,0.032161543,0.109,3.647940192,0.189400054,11.07850188,99.40415863,8.3,0,0.107246028,0.821941737,0.23,79.44174684,319.2082413,39.85333971,5.39010915,0.09,0.139,0.076,63.8,0.077,0.066865655,18.10124414,0.327,0.068999457,0.042060047,0.001025277,0.938718466,0.028676471,3.101622637,3.055832224,0.093164863,2031.2897,0.775702288,69428,,0.408682193,61.62307928,0.271576309,5.93141798,,17.92531483,9.531905623,9.752087992,11.73913044,0.728152623,0.77,314.4355742,0.714336552,0.075894803,0.85158122,104362,0.211638336,0.192656331,0.023140607,0.005979188,0.0175447,0.000824055,0.059887699,0.880818689,0.006903904,0.503909469,0.351293379
WI,Forest County,11709.16618,0.147,3.691549884,4.737850483,0.081855389,0.229,0.371,6.8,0.24,0.53295566,0.264405428,0.555555556,211,28.32369942,0.125277984,0.000111607,0.000540073,0.00162022,1876,0.47,0.32,0.899562,0.55,0.066969927,0.215,4.091814755,0.249448124,10.04464286,140.0342306,5.4,0,0.114713217,0.788301583,0.299,74.35055891,458.6196216,142.2475107,,0.112,0.156,0.098,,0.138,0.124554438,48.22852903,0.332,0.135851295,0.096089386,0.000864118,,,2.826578568,2.871964122,0.044979879,1941.0324,0.890817598,52275,,0.221548822,,0.355217599,9.633911368,,,,20.57841166,67.14285714,0.703760446,0.375,26.3892109,0.8,0.100992411,0.805464481,9258,0.191510045,0.233959819,0.011881616,0.147440052,0.00345647,0.001404191,0.028947937,0.790451501,0.001731102,0.483797797,1
WI,Grant County,6178.479259,0.129,3.387247333,4.425679086,0.058542714,0.202,0.375,8.6,0.216,0.651565328,0.273116842,0.358974359,194.4,6.111111111,0.077909089,0.000352796,0.000441374,0.001381693,3153,0.38,0.48,0.923038989,0.709252669,0.030056424,0.13,3.902767555,0.187881549,11.56386586,66.6080619,8.4,0,0.119734491,0.771951407,0.269,78.875147,317.96381,60.77180188,5.593694381,0.102,0.146,0.086,48.3,0.088,0.036869675,8.440791097,0.325,0.08692508,0.055509375,0.000940319,0.944160232,0.07112069,3.200811015,3.193889663,0.071951421,1675.31078,0.843826368,57861,,0.460104076,79.73599807,0.270302968,7.804546997,,14.3792959,10.06866052,11.04039127,22.04545455,0.633626129,0.712,104.0804264,0.69426043,0.093731878,0.812187105,52110,0.209959701,0.178526195,0.015236999,0.002993667,0.009364805,0.000287853,0.020725389,0.944502015,0.003369669,0.479927077,0.644879706
WI,Green County,5911.059983,0.111,3.036682079,4.453037303,0.064173228,0.178,0.352,9,0.199,0.74305125,0.276718668,0.272727273,173.2,9.299922501,0.069230505,0.000710324,0.00051368,0.00135179,2221,0.35,0.63,0.928303033,0.684020499,0.030068359,0.096,3.888305069,0.199660771,10.10846106,76.99899142,9,0,0.105350615,0.812032752,0.371,79.63749293,275.3777833,46.18937644,,0.091,0.14,0.077,22.4,0.072,0.035991963,13.57564349,0.304,0.075855602,0.052407069,0.001108468,0.960539216,,3.137084879,3.13303101,0.056394502,4137.903333,0.785846297,73386,,0.376400434,,0.266862889,8.316008316,,15.28735921,7.591449859,13.5309104,25.27777778,0.758674464,0.739,124.2120487,0.747011435,0.084572117,0.831081081,36988,0.2166919,0.198604953,0.00746188,0.004028334,0.006569698,0.000729967,0.034822105,0.937195847,0.008273156,0.495971667,0.602166006
WI,Green Lake County,6939.515286,0.126,3.33150848,4.408025208,0.072833212,0.193,0.361,8.6,0.213,0.659533074,0.257660533,0.571428571,142.8,13.00975732,0.105655076,0.00089909,0.000572053,0.000936086,1625,0.47,0.57,0.90614258,0.574760301,0.043255913,0.203,3.809158467,0.164129401,14.27966998,98.70725339,7.9,0,0.129699248,0.779655289,0.362,78.17737171,333.4437392,,,0.099,0.145,0.088,56,0.093,0.028098973,,0.319,0.107226334,0.100937275,0.000624057,0.925330397,,3.169151641,2.982545887,0.043097343,1438.416275,0.803182356,59732,,0.456905504,,0.302718811,5.687203792,,11.00713906,,13.6456675,10,0.737966805,0.645,24.49746315,0.769500438,0.089678511,0.801552523,19229,0.217484009,0.230589214,0.00837277,0.007592699,0.007228665,0.000572053,0.056789225,0.912735972,0.008475049,0.494461491,0.74326807
WI,Iowa County,4845.590562,0.104,2.945159186,4.506812419,0.065241845,0.166,0.332,9.1,0.192,0.399932515,0.267876801,0.190476191,164.7,8.357709988,0.054294804,0.000465313,0.000631419,0.000673514,3737,0.34,0.56,0.95840306,0.702036241,0.033766044,0.105,4.064211223,0.189133682,8.037225042,74.28793328,8.4,1,0.107106599,0.78033539,0.373,81.13285576,247.4448078,,,0.087,0.138,0.075,64.9,0.075,0.01577688,,0.3,0.059772296,0.041551247,0.000589325,0.957509506,,3.250216698,3.375690373,0.058388271,6090.4878,0.87270739,73294,,0.338305657,,0.239651268,5.255255255,,10.73120676,,15.05153646,12.72727273,0.771972414,0.763,34.67869799,0.760488255,0.089243626,0.852292543,23756,0.218218555,0.203022394,0.008166358,0.003030813,0.008166358,0.00054723,0.022141775,0.945108604,0.001340303,0.492759724,0.799214759
WI,Iron County,7719.998585,0.12,3.272005917,4.548334986,0.041984733,0.189,0.343,7.8,0.203,0.495518983,0.261497648,0.428571429,211,,0.080420499,0.000351,0.000323729,0.001133053,2024,0.51,0.4,0.957175211,0.708490566,0.063953488,0.187,4.457263233,0.220667384,7.02000702,126.5022138,5.4,0,0.136206897,0.807883659,0.216,78.06754487,364.4814634,,,0.099,0.147,0.085,,0.132,0.030561181,,0.317,0.088026982,0.05704698,0.000323729,,,,,,-1350.172,0.775011036,50731,,0.494556765,,0.261792592,5.405405405,,,,24.89481939,25,0.831950208,0.42,89.67528682,0.836843984,0.10851297,0.824348447,6178,0.155551959,0.318873422,0.002913564,0.017481386,0.003075429,0,0.015539009,0.946584655,0.003056546,0.490126255,0.677991886
WI,Jackson County,9051.120358,0.137,3.52757894,4.71993926,0.052976191,0.209,0.36,7.5,0.235,0.485126507,0.256083714,0.3,281,17.88819876,0.11281547,0.000824043,0.000615501,0.001467734,3709,0.46,0.54,0.905142857,0.520978326,0.051580699,0.181,4.254807302,0.18366465,10.17935046,112.7943836,7.8,0,0.128658537,0.770636286,0.328,77.06891708,419.8007299,66.95681286,,0.105,0.148,0.093,,0.108,0.115148096,,0.324,0.121560051,0.090220539,0.00075754,0.888164251,,2.773941194,2.628446309,0.118916041,916.0312,0.876134777,59478,,0.537129537,,0.306937019,5.627009646,,21.41114501,14.58548064,18.74375208,6.111111111,0.643742099,0.642,84.41338276,0.756226415,0.111608908,0.823396226,21121,0.215567445,0.196581601,0.023625775,0.06893613,0.005018702,0.001088964,0.038255764,0.85469438,0.010273279,0.461673216,0.722382513
WI,Jefferson County,5919.646935,0.109,3.000243282,4.533360328,0.060465116,0.176,0.359,9.1,0.196,0.774440518,0.283782216,0.416666667,248.9,8.761178447,0.062920913,0.0004351,0.00063572,0.00117726,2472,0.43,0.57,0.924783988,0.670140067,0.033257715,0.091,3.791323995,0.192917369,11.75944872,90.71780166,9,1,0.111481875,0.811215117,0.398,79.54438842,305.1161157,42.24459621,4.320774283,0.088,0.138,0.077,53.3,0.073,0.024026164,18.04374431,0.322,0.071134638,0.041318632,0.000517994,0.934995383,0.0540391,3.01788149,3.089460647,0.052407014,3534.897675,0.77440324,69247,,0.367398563,61.5806031,0.302381331,7.753759399,,15.38834663,8.718334186,12.13455196,6.533333333,0.733231451,0.772,212.6100342,0.72977762,0.087178867,0.868993828,84943,0.203030267,0.183005074,0.01000671,0.005415396,0.00991253,0.000388496,0.077722708,0.886759356,0.010750819,0.496862602,0.340510958
WI,Juneau County,7899.031495,0.137,3.487203719,4.586593706,0.078175896,0.21,0.369,7.5,0.229,0.482558575,0.255667657,0.365853659,352.2,19.8120915,0.081267078,0.000743273,0.000373107,0.002126707,2077,0.36,0.32,0.903387576,0.544208809,0.042935265,0.171,3.888876067,0.138329605,10.77746395,93.94117028,8,1,0.118604651,0.816801452,0.319,78.10792776,407.3842253,,,0.105,0.147,0.092,77.7,0.114,0.094283508,21.19383633,0.336,0.09131327,0.053743514,0.001007388,0.927579365,0.101893598,2.952337929,2.791891567,0.065369583,1968.10088,0.764479444,57000,,0.584493585,,0.132719298,9.316770186,,17.33174605,9.769881709,17.77241613,6.363636364,0.651568441,0.57,62.63054308,0.786934285,0.098968246,0.809611117,26802,0.198604582,0.212931871,0.025669726,0.016528617,0.006193568,0.000522349,0.03335572,0.910491754,0.005018374,0.462726662,0.834945995
WI,Kenosha County,6753.592869,0.122,3.189300224,4.422770979,0.079447853,0.171,0.344,8,0.209,0.977363421,0.25432064,0.438202247,488.9,18.09167402,0.073154852,0.000477395,0.000669701,0.00146386,2950,0.4,0.57,0.913485537,0.666403602,0.0429992,0.139,4.15805194,0.266136186,7.249323691,96.42391502,7.4,0,0.142723444,0.822819709,0.372,77.83267039,356.1380018,44.39627594,6.04183974,0.096,0.141,0.088,148.4,0.091,0.095477767,25.17098572,0.321,0.082523144,0.04776399,0.00089491,0.915101944,0.074820599,3.022958334,2.958954474,0.11919079,3620.545833,0.802309818,71051,,0.487793644,55.20983573,0.320417728,8.250475989,3.977216473,14.3096294,9.819858831,8.885270844,19.87341772,0.713873135,0.732,415.3231116,0.668594502,0.132924525,0.891373317,168732,0.219976057,0.151630989,0.070206007,0.007846763,0.018976839,0.001049001,0.144216865,0.740624185,0.019254311,0.503354432,0.107230841
WI,Kewaunee County,6022.359624,0.107,2.95576253,4.479576651,0.06345733,0.177,0.331,9.5,0.196,0.461946214,0.274134473,0.363636364,146.8,11.84393869,0.071715649,0.000637693,0.000389427,0.000681497,1125,0.45,0.36,0.939294504,0.644271413,0.02848741,0.087,3.406893808,0.127192983,9.810654371,78.39064016,7.2,0,0.107314149,0.795519236,0.384,80.79103495,276.7836231,,,0.088,0.14,0.077,51.5,0.063,0.000942433,,0.313,0.079870572,0.050612801,0.000584141,0.925,,3.197824562,3.306953318,0.02759542,2237.211733,0.828956242,71861,,0.301337987,48.88862878,0.265317766,5.186721992,,17.18351442,14.69824503,8.399655614,17.77777778,0.766233766,0.764,3.032813475,0.830083909,0.057055527,0.826258638,20543,0.208976294,0.215937302,0.005257265,0.006522903,0.005646692,0.000486784,0.03461033,0.93774035,0.004598641,0.490142628,0.723340138
WI,La Crosse County,5987.613344,0.104,2.970314593,4.500442805,0.067916817,0.165,0.324,8.7,0.188,0.860089085,0.272783309,0.351351351,494.8,6.572021964,0.058046258,0.001417698,0.000979798,0.003512326,1928,0.55,0.64,0.956589447,0.773769822,0.030292666,0.11,4.201226389,0.178734262,13.24872154,83.22845195,7.6,0,0.125315657,0.791938598,0.176,79.577717,304.2326802,34.33992231,5.220692928,0.087,0.136,0.08,103.6,0.081,0.04750443,23.11499994,0.323,0.066637557,0.033214315,0.002515922,0.942433911,0.035343834,3.226036366,3.123017303,0.06674152,5172.7778,0.788246339,62302,,0.37012987,61.10383808,0.318914321,9.679572764,1.933845561,16.93295778,7.27403137,6.768459462,4.270833333,0.723517186,0.719,645.8011503,0.624216277,0.120980658,0.864907365,120433,0.195170759,0.173914127,0.016357643,0.005256035,0.048981591,0.000406865,0.023282655,0.888186793,0.00963263,0.50891367,0.168277535
WI,Lafayette County,6518.852669,0.124,3.252683363,4.546626903,0.05908799,0.195,0.363,8.8,0.215,0.400698332,0.264884593,0.538461539,234,11.45662848,0.097689316,0.000240298,0.000238322,0.001787417,3256,0.38,0.47,0.915425954,0.612920738,0.025876379,0.154,3.94148783,0.122233153,9.011173856,82.66443033,8.8,1,0.104910714,0.779371009,0.364,80.43532674,300.9177168,86.46779075,,0.098,0.145,0.085,,0.077,0.040228844,,0.311,0.101802872,0.087472202,0.000595806,,,3.344439589,3.382796911,0.156403009,3928.930257,0.800763857,66719,,0.396096441,,0.222545302,4.743833017,,17.8379559,11.98035222,17.0718383,16.25,0.693554925,0.745,17.53195041,0.792860357,0.086942826,0.772911354,16784,0.246008103,0.19935653,0.004528122,0.008520019,0.005064347,5.95806E-05,0.044983317,0.934103909,0.015697078,0.491062917,1
WI,Langlade County,6646.485165,0.13,3.32070302,4.627881933,0.075,0.211,0.357,7.7,0.226,0.61351393,0.284098484,0.333333333,166.8,21.98421646,0.082714286,0.000836864,0.000564045,0.001025536,2076,0.47,0.35,0.900624167,0.562334918,0.045163323,0.184,4.027561953,0.201774994,14.64511742,90.66561064,6.5,0,0.109175378,0.823973957,0.27,78.84552953,326.1840482,66.61337597,,0.103,0.15,0.087,,0.104,0.098757882,,0.328,0.091814265,0.056891026,0.000922982,0.936919831,,2.761972916,2.531990753,0.023695752,2080.156967,0.845434376,57229,,0.593587522,,0.277324433,5.785920926,,19.49263733,11.46346801,12.63095327,92.66666667,0.730932897,0.58,100.0901699,0.774155164,0.074836765,0.816396954,19502,0.192441801,0.250333299,0.011588555,0.018357092,0.00543534,0.000205107,0.024664137,0.928520152,0.001573351,0.493231463,0.591630375
WI,Lincoln County,6893.219602,0.117,3.238104501,4.522181047,0.075533662,0.185,0.349,8.8,0.208,0.65226113,0.277144731,0.44,188.5,20.13147083,0.069591092,0.000544149,0.00052556,0.000665709,1683,0.47,0.48,0.926270546,0.554734721,0.036647461,0.147,4.21199518,0.16371423,16.32445767,91.6385257,6.8,0,0.093069307,0.839434714,0.309,78.09818303,345.2654641,,,0.095,0.144,0.08,53.7,0.082,0.036272744,13.27732715,0.316,0.075235498,0.051094891,0.000630672,0.914225352,0.081161579,2.919640377,2.800353742,0.029214795,3936.062,0.766655317,62064,,0.411577028,70.79809774,0.284126063,4.569687738,,20.77377525,14.43126389,16.40512455,5.714285714,0.734996659,0.627,107.8893956,0.783824139,0.077759699,0.81509747,28541,0.18110788,0.225920605,0.008514068,0.008689254,0.00665709,0.000455485,0.022038471,0.94323955,0.002032145,0.489085877,0.540479421
WI,Manitowoc County,6989.852629,0.114,3.06021668,4.312110938,0.078438593,0.18,0.318,8.5,0.21,0.653879718,0.26371124,0.333333333,289.9,16.98540513,0.060481235,0.000495194,0.000637998,0.001226919,3075,0.46,0.59,0.92633508,0.657581489,0.034176267,0.13,3.937812646,0.215636147,9.015071676,84.95081196,7.9,0,0.091855924,0.823523581,0.21,78.62710564,339.887736,50.90078973,4.905523256,0.091,0.14,0.08,54.7,0.081,0.067842826,18.58013952,0.322,0.067675124,0.041583318,0.000822036,0.913565629,0.052277433,3.044137094,3.004465376,0.087823196,2548.508833,0.788225297,59774,,0.391778443,78.84358289,0.277277746,5.53283618,2.700323499,16.65632321,11.88300048,10.98131556,23.97058824,0.727271252,0.777,228.0522969,0.756530976,0.070807929,0.84727565,81505,0.205938286,0.217741243,0.01235507,0.007876817,0.029679161,0.000662536,0.048819091,0.889724557,0.012268344,0.495122999,0.388620122
WI,Marathon County,5460.354192,0.112,2.950829147,4.652250376,0.067777778,0.177,0.34,8.7,0.203,0.721243651,0.270395404,0.140350877,282.3,12.76399061,0.071131376,0.000973502,0.00075555,0.002164943,2458,0.49,0.55,0.928492216,0.712280806,0.02968832,0.095,3.779219955,0.156064247,12.75877073,63.85978574,7.8,0,0.106824123,0.789120621,0.17,80.06377735,278.0433652,29.98646557,3.57568534,0.089,0.136,0.085,57.9,0.076,0.05642514,10.08081866,0.318,0.07927127,0.051155634,0.001627339,0.947397782,0.054828752,3.126028974,3.107903964,0.089912304,3137.73475,0.821285065,74050,,0.383034913,68.40905315,0.26199865,5.510331872,1.368859088,15.51306008,8.996413233,8.844935643,11.33858268,0.748315702,0.776,255.9305795,0.724803444,0.079417148,0.86660856,137648,0.226861269,0.186141462,0.008805068,0.005993549,0.064003836,0.000494014,0.031384401,0.876344008,0.011557572,0.494929095,0.429902359
WI,Marinette County,7739.861338,0.126,3.345001458,4.667176671,0.066026871,0.199,0.379,7.9,0.214,0.646350783,0.2711632,0.53125,270.1,16.22187337,0.073272385,0.000620933,0.000477612,0.001408955,2111,0.48,0.4,0.914444516,0.628045227,0.043648773,0.159,3.85002318,0.195103672,15.64750882,99.08495048,6.7,1,0.112313938,0.836406142,0.228,77.0702408,395.2332408,42.31082181,,0.1,0.148,0.084,60,0.107,0.074774856,16.52264428,0.339,0.08165633,0.048853181,0.001265672,0.914108911,0.077850877,3.022144694,3.038016798,0.051174037,1903.6143,0.803430433,56942,,0.4848271,64.42659626,0.309665976,7.235142119,,22.09686172,10.4039198,14.43514571,11.5625,0.707699415,0.52,122.1925436,0.77916485,0.079911399,0.813781073,41875,0.190543284,0.248692537,0.006543284,0.007689552,0.005516418,0.000358209,0.023402985,0.946626866,0.001859998,0.491176119,0.618290258
WI,Marquette County,7503.214443,0.124,3.283780068,4.475757165,0.064451158,0.2,0.34,8.8,0.213,0.291688045,0.265187409,0.4375,147.7,19.45822205,0.081562774,0.000128329,0.000253293,0.000823202,2644,0.37,0.49,0.915284974,0.497439399,0.044260204,0.187,3.85160805,0.183747927,10.26628168,144.215778,7.8,0,0.112781955,0.822533567,0.446,77.71633001,379.388232,,,0.098,0.146,0.084,96.2,0.097,0.003216564,23.60869659,0.318,0.086931018,0.066445183,0.000126646,0.927592593,,2.980172476,3.216928507,0.034095377,5186.2275,0.779895981,60020,,0.532483303,,0.275008331,6.915629322,,20.20466081,14.29165367,25.21173186,21.66666667,0.735795455,0.572,35.27852566,0.799342105,0.087635974,0.830592105,15792,0.193325735,0.255002533,0.006712259,0.00968845,0.006965552,0.000316616,0.038627153,0.929521277,0.003312601,0.487398683,1
WI,Menominee County,17567.67821,0.21,4.780724727,5.791353636,0.060702875,0.3,0.465,5.3,0.284,0.109048179,0.247093536,0.666666667,680.4,50.79100749,0.092929293,0.000659921,0.001632082,0.002797855,3426,0.25,0.58,0.947736626,0.582535885,0.086001256,0.412,4.149126214,0.56281407,6.599208095,165.880915,6.7,0,0.166666667,0.781860829,0.109,69.48572389,796.2204238,,,0.145,0.179,0.145,232.7,0.2,0.144257631,,0.369,0.113755547,0.058823529,0.000932618,0.875,,2.011997792,1.815055281,0.019931326,752.4531,1.01147043,42976,,0.914225941,,0.332278481,8.849557522,,,,34.37177765,,0.517915309,0.376,,0.692246203,0.107615894,0.825739409,4289,0.340638844,0.133131266,0.00816041,0.80764747,0.017020284,0,0.080438331,0.124737701,0,0.510142224,1
WI,Milwaukee County,9638.034217,0.147,3.241486692,4.513773711,0.105282918,0.182,0.378,8.2,0.233,0.984473474,0.2500033,0.266169154,1137,27.39255068,0.083092263,0.000775648,0.000880332,0.003467452,3572,0.36,0.55,0.891663391,0.661401867,0.054226227,0.236,4.903660283,0.408144808,8.370228652,118.9041336,8.7,0,0.195800353,0.744650912,0.261,75.88876259,457.0457452,75.64697489,8.492251088,0.101,0.141,0.103,400.8,0.118,0.023154568,44.52361319,0.329,0.100852311,0.036269688,0.002357609,0.785094634,0.077565441,2.487309774,2.444757798,0.358146342,2205.382611,0.839573397,56417,,0.665286849,75.93661655,0.482265984,9.950641036,14.85739678,13.03190469,19.56783756,10.30553508,11.22827347,0.678238832,0.674,1523.158709,0.492764435,0.168514684,0.829859677,928059,0.239473999,0.14292518,0.265007936,0.01032262,0.0505011,0.000401914,0.163906605,0.490807158,0.031089059,0.513909137,0.001920368
WI,Monroe County,6966.945138,0.123,3.265941241,4.428208333,0.066471163,0.198,0.359,8.4,0.211,0.571681722,0.260429985,0.323529412,259.4,17.65013055,0.087495963,0.000622558,0.000649449,0.002099885,1510,0.53,0.44,0.907285834,0.597689649,0.032376067,0.151,3.819713592,0.168062917,9.445708643,68.65565279,8,0,0.112475579,0.775975068,0.244,78.38689506,345.9029036,49.32129608,6.502890173,0.098,0.143,0.085,62.8,0.085,0.065717892,20.16041934,0.319,0.096993848,0.066988482,0.001233953,0.891936759,0.08845515,3.096544401,2.978463961,0.064401041,2327.99935,0.818364843,62742,,0.437774317,48.34070554,0.263013611,4.06366407,,13.44455576,10.8632362,10.2783886,10.85106383,0.665322937,0.69,162.2060335,0.719562398,0.085599721,0.824620764,46193,0.252051177,0.178035633,0.01695062,0.014720845,0.009979867,0.001082415,0.053016691,0.89368519,0.008183041,0.488169203,0.576724196
