state,County,premature_death_raw_value,poor_or_fair_health_raw_value,poor_physical_health_days_raw_value,poor_mental_health_days_raw_value,low_birthweight_raw_value,adult_smoking_raw_value,adult_obesity_raw_value,food_environment_index_raw_value,physical_inactivity_raw_value,access_to_exercise_opportunities_raw_value,excessive_drinking_raw_value,alcohol-impaired_driving_deaths_raw_value,sexually_transmitted_infections_raw_value,teen_births_raw_value,uninsured_raw_value,primary_care_physicians_raw_value,dentists_raw_value,mental_health_providers_raw_value,preventable_hospital_stays_raw_value,mammography_screening_raw_value,flu_vaccinations_raw_value,high_school_completion_raw_value,some_college_raw_value,unemployment_raw_value,children_in_poverty_raw_value,income_inequality_raw_value,children_in_single-parent_households_raw_value,social_associations_raw_value,injury_deaths_raw_value,air_pollution_-_particulate_matter_raw_value,drinking_water_violations_raw_value,severe_housing_problems_raw_value,driving_alone_to_work_raw_value,long_commute_-_driving_alone_raw_value,life_expectancy_raw_value,premature_age-adjusted_mortality_raw_value,child_mortality_raw_value,infant_mortality_raw_value,frequent_physical_distress_raw_value,frequent_mental_distress_raw_value,diabetes_prevalence_raw_value,hiv_prevalence_raw_value,food_insecurity_raw_value,limited_access_to_healthy_foods_raw_value,drug_overdose_deaths_raw_value,insufficient_sleep_raw_value,uninsured_adults_raw_value,uninsured_children_raw_value,other_primary_care_providers_raw_value,high_school_graduation_raw_value,disconnected_youth_raw_value,reading_scores_raw_value,math_scores_raw_value,school_segregation_raw_value,school_funding_adequacy_raw_value,gender_pay_gap_raw_value,median_household_income_raw_value,living_wage_raw_value,children_eligible_for_free_or_reduced_price_lunch_raw_value,residential_segregation_-_black/white_raw_value,child_care_cost_burden_raw_value,child_care_centers_raw_value,homicides_raw_value,suicides_raw_value,firearm_fatalities_raw_value,motor_vehicle_crash_deaths_raw_value,juvenile_arrests_raw_value,voter_turnout_raw_value,census_participation_raw_value,traffic_volume_raw_value,homeownership_raw_value,severe_housing_cost_burden_raw_value,broadband_access_raw_value,population_raw_value,%_below_18_years_of_age_raw_value,%_65_and_older_raw_value,%_non-hispanic_black_raw_value,%_american_indian_or_alaska_native_raw_value,%_asian_raw_value,%_native_hawaiian_or_other_pacific_islander_raw_value,%_hispanic_raw_value,%_non-hispanic_white_raw_value,%_not_proficient_in_english_raw_value,%_female_raw_value,%_rural_raw_value
AL,Escambia County,14205.12434,0.255,4.976445211,6.364747022,0.09375,0.244,0.458,6.6,0.39,0.386457001,0.13007324,0.306122449,607.6,39.02185224,0.13506484,0.000299736,0.000436372,0.00084547,4624,0.28,0.31,0.822669966,0.342271801,0.031058956,0.264,5.126769082,0.393975759,13.89683643,124.0424791,9.3,1,0.115622583,0.914945417,0.28,70.79301835,700.1061758,97.65080074,9.765625,0.155,0.209,0.143,230.3,0.171,0.056765488,44.70272687,0.426,0.172685762,0.04646752,0.000709104,0.889913044,0.262699565,2.881991581,2.714771458,0.171927368,-9384.266,0.764509195,47792,,0.65392274,34.35874982,0.302351858,6.15530303,13.88219416,24.05743978,22.3058844,24.29383978,,0.559226714,0.58,25.4911377,0.671479036,0.113058273,0.713331286,36666,0.226040474,0.188076147,0.304287351,0.037800687,0.003545519,0.000790924,0.026536846,0.60492009,0.00358009,0.49915453,0.652828033
AL,Etowah County,13500.29045,0.201,4.406157321,6.26141912,0.089403576,0.194,0.393,6.3,0.324,0.538980626,0.140602358,0.16091954,469.2,35.56934829,0.131387845,0.000736705,0.000504423,0.001445367,4350,0.29,0.35,0.861184075,0.540306868,0.030274482,0.253,4.728720734,0.331219424,14.92797736,95.11613719,8.4,1,0.105636528,0.880658813,0.285,71.22958904,661.0604455,82.43938129,7.043094187,0.132,0.199,0.114,221.9,0.15,0.133979196,22.09219593,0.398,0.164640773,0.042134587,0.001134953,0.911589184,0.056770488,3.010232137,2.782795678,0.230687796,-9222.356667,0.772084547,55487,,0.51426025,66.20564982,0.201975237,5.474452555,6.957218671,19.79111485,21.24520278,21.56737788,,0.603388116,0.658,60.30887998,0.733520662,0.110857051,0.835399964,103088,0.214137436,0.199295747,0.151142713,0.007052227,0.008614,0.003356356,0.047735915,0.771049977,0.009034444,0.513221714,0.431696895
AL,Fayette County,14500.27605,0.22,4.683573405,6.14654227,0.100649351,0.227,0.377,7.1,0.35,0.35849519,0.136340059,0.272727273,353,33.637221,0.12097997,0.000990835,0.000310212,0.000186127,3932,0.39,0.4,0.837416871,0.455628013,0.027309968,0.275,5.627501397,0.279103609,8.050532574,102.9512697,9,1,0.094783248,0.878768441,0.431,71.28939324,668.9089952,85.97883598,,0.145,0.206,0.122,94.6,0.173,0.004299896,41.07535274,0.41,0.1512992,0.041352333,0.000620424,0.975,,2.893179563,2.734799249,0.106440136,-3383.665,0.647664733,49205,,0.561427909,53.4617513,0.270216441,3.318584071,,22.37484072,18.38415531,23.49930808,5,0.679534884,0.584,4.573696889,0.758424223,0.102058319,0.732866678,16118,0.211688795,0.220250651,0.110559623,0.004715225,0.005397692,0,0.020349919,0.842970592,0.000582487,0.507693262,1
AL,Franklin County,12137.03885,0.23,4.685196088,5.883151318,0.097194389,0.218,0.391,7.2,0.363,0.570236353,0.140618638,0.157894737,315.5,43.47826087,0.148463196,0.000406085,0.000219216,0.000156583,4590,0.31,0.37,0.800992928,0.417316693,0.023480948,0.243,4.649219467,0.300783224,7.809327461,93.82528211,8.2,0,0.109396278,0.826456763,0.357,72.36835647,615.7185812,58.66823115,,0.147,0.199,0.126,87.4,0.146,0.057351047,18.97093232,0.375,0.18596284,0.061914609,0.000657648,0.954480089,,2.567992701,2.52922847,0.174689292,-4702.0775,0.742349116,49611,,0.381649485,67.77783987,0.330833888,2.595155709,4.975934571,13.2578134,12.67909218,30.30796511,16,0.572899112,0.593,16.36952593,0.73236053,0.092814654,0.621852478,31932,0.245302518,0.176124264,0.038362771,0.018163598,0.003883252,0.002223475,0.192189653,0.745834899,0.04233321,0.500062633,0.690499175
AL,Geneva County,14207.65745,0.225,4.757153429,6.234242676,0.085828343,0.222,0.416,6.4,0.363,0.350838366,0.134521264,0.275,468.1,33.38806787,0.137473864,0.000299614,7.46742E-05,0.000298697,3206,0.37,0.37,0.834000632,0.497897121,0.023963788,0.254,4.693217781,0.195749057,8.9884274,96.88308936,9,0,0.12346263,0.878611085,0.4,71.06176695,671.5781127,79.02015014,,0.147,0.207,0.126,172,0.19,0.03863991,16.37630223,0.393,0.172330256,0.046898141,0.000336034,0.956960784,,3.05403059,2.868606676,0.03568783,-5664.6145,0.846576905,51585,,0.542219995,23.03387301,0.209809053,4.814305365,5.390574042,19.25135747,15.89488185,27.49192762,15.18518519,0.614800294,0.567,2.696455352,0.7573862,0.109418141,0.741314599,26783,0.21872083,0.211701452,0.089235709,0.012731957,0.00466714,0.000746742,0.048986297,0.824776911,0.005710886,0.508008812,0.994410893
AL,Greene County,15895.23601,0.323,5.51040024,6.418519777,0.163884674,0.267,0.52,4,0.457,0.042690815,0.094438469,0.380952381,1074.8,50.98980204,0.112495486,0.000393236,,0.000134735,4840,0.35,0.25,0.818865847,0.545301069,0.04379562,0.465,5.426314257,0.659787736,7.864726701,89.34554389,9.3,0,0.132075472,0.762211982,0.426,71.66523531,707.7490469,,,0.178,0.22,0.203,479.7,0.212,0.227564754,,0.484,0.143962076,0.031598513,0.000269469,0.825,,2.467139733,2.569736548,,-46688.4,0.872001601,35449,,0.853788687,28.89654284,0.37507405,1.85528757,,,,45.45931391,13.75,0.741459627,0.42,9.940035626,0.735376045,0.134630659,0.560236769,7422,0.218404743,0.251010509,0.790083535,0.005119914,0.003637834,0,0.021827001,0.171112908,0.000418877,0.535435193,1
AL,Hale County,15799.99979,0.262,4.85953715,6.010492722,0.122076023,0.229,0.461,6.6,0.395,0.50713561,0.115809842,0.47826087,1294.6,32.93891909,0.124428823,0.000203335,0.000137033,0.000342583,5196,0.34,0.31,0.805711423,0.500735944,0.038919644,0.325,6.538099377,0.491289199,6.777822963,103.2426338,9.4,0,0.154826958,0.869354237,0.514,70.21423874,726.2740843,86.95070564,,0.151,0.205,0.157,531.2,0.164,0.069764913,,0.448,0.156935664,0.046370968,0.000685166,0.925,,2.781441538,2.586428052,0.252461213,-14408.21,0.587586235,44702,,0.691979522,25.95586185,0.297436356,5.107252298,17.36898478,13.77170021,36.6783041,27.01842077,,0.697879859,0.508,6.593941397,0.774939848,0.159368836,0.70608921,14595,0.238643371,0.202603631,0.569099007,0.003288798,0.003699897,0.0004111,0.016169921,0.40020555,0.001669813,0.524563207,1
AL,Henry County,11183.14921,0.202,4.234773561,5.629842913,0.113036304,0.195,0.383,7.3,0.326,0.185232707,0.134065572,0.307692308,756.1,26.67457024,0.120491927,0.000343662,0.000283206,0.000509771,3304,0.42,0.36,0.81530133,0.457656757,0.027080675,0.226,5.850461954,0.308152794,13.17372129,97.39920921,9.1,0,0.096872616,0.876712329,0.383,74.28570831,531.0165058,70.80785324,,0.131,0.191,0.118,286.9,0.127,0.080481034,,0.393,0.145687885,0.052858684,0.000226565,0.975,,2.815581462,2.734985739,0.06748602,-5646.676,0.796185011,56702,,0.43488746,29.54784532,0.190875101,7.058823529,8.289949266,24.7775051,25.5093167,19.06688331,,0.687721894,0.507,22.45513171,0.81573437,0.07730908,0.79015854,17655,0.202832059,0.236590201,0.24038516,0.005607477,0.005890683,0.000169924,0.026961201,0.703426791,0.003403635,0.51396205,1
AL,Houston County,10816.14705,0.197,4.240030557,5.511785486,0.108061379,0.196,0.396,7.3,0.333,0.758204138,0.138883514,0.231707317,681.2,32.47165533,0.12436318,0.000818925,0.000638422,0.001776478,3448,0.44,0.42,0.876150447,0.583862463,0.025916667,0.266,5.189075442,0.331350997,11.07409407,74.85992121,8.1,0,0.127811989,0.857926991,0.253,74.09318771,532.2290745,74.26207934,9.686793671,0.128,0.189,0.117,418.1,0.147,0.042421091,12.50312578,0.404,0.158517947,0.038002475,0.002017043,0.894076246,0.073272438,2.972277798,2.770071872,0.173383237,-8717.0535,0.71677889,56842,,0.550575196,45.59263407,0.184317934,9.367321867,8.952587908,18.22912731,20.60538235,17.22694946,22.79279279,0.578427811,0.623,74.32011828,0.654646992,0.127212917,0.825939388,108079,0.225640504,0.188093894,0.272966996,0.005921594,0.012213288,0.001082542,0.038952988,0.650514901,0.005355365,0.51970318,0.34316524
AL,Jackson County,13259.46486,0.208,4.497269611,6.101278778,0.089358452,0.216,0.377,6.8,0.332,0.375777402,0.140006196,0.215384615,265.3,29.15057915,0.138290746,0.000511625,0.000321416,0.000548297,2484,0.46,0.39,0.820347408,0.511845686,0.025145568,0.209,4.700622121,0.270479705,8.337596877,94.36651183,8.6,0,0.104100172,0.852219947,0.403,71.51022546,675.3836031,61.28875457,6.144393241,0.14,0.201,0.116,101.8,0.166,0.053704165,,0.402,0.170604778,0.048477424,0.000869713,0.941410488,0.105557949,3.058069377,2.727648275,0.107370985,-1940.8055,0.668948867,51965,,0.538169438,53.9479856,0.222765323,4.062038405,4.942570082,18.79309199,23.11016616,31.30294385,11.6,0.584398566,0.607,14.59761983,0.761151427,0.093364198,0.832027092,52891,0.204269157,0.210300429,0.033068008,0.015238888,0.00616362,0.001418011,0.034826341,0.885859598,0.007159284,0.506210887,0.753095342
AL,Jefferson County,12625.67617,0.185,3.909296001,5.810469551,0.114642099,0.164,0.393,6.9,0.295,0.797418489,0.147204023,0.129979036,873,21.89284463,0.10341124,0.001111078,0.000939272,0.002461644,2957,0.45,0.44,0.910633925,0.694908084,0.025818924,0.214,5.457614131,0.359029171,13.91093408,115.0222166,10.7,0,0.157505686,0.797251667,0.34,72.92252275,573.1508743,85.985038,9.399132909,0.117,0.177,0.126,678.5,0.127,0.125866386,40.77235352,0.38,0.130383875,0.035984824,0.001962703,0.907802305,0.073514906,2.78853869,2.600071796,0.346181665,-16854.82033,0.794596577,61996,,0.493557007,64.08473349,0.331634299,7.235105581,24.71797269,14.06350712,33.75520267,16.68787824,7.435508346,0.660125807,0.641,129.5102735,0.640932451,0.152369692,0.869635883,665409,0.225005974,0.170983561,0.433588966,0.002892958,0.01897179,0.000488421,0.044004515,0.487880386,0.010323383,0.525240867,0.120709152
AL,Lamar County,11619.72235,0.207,4.508710486,5.998327859,0.09141791,0.217,0.387,7.2,0.346,0.088391068,0.138115446,0.173913044,409.1,38.69801085,0.119182747,,0.000218898,0.000218898,3265,0.43,0.38,0.820699414,0.476038339,0.027078966,0.225,5.292790916,0.182088566,8.766162612,105.7235546,8.9,0,0.113676732,0.86537725,0.395,73.10950146,610.3088563,,,0.138,0.201,0.115,205.7,0.168,0.004162538,,0.396,0.146989836,0.048165138,0.000802627,0.925,,3.088662981,3.050683052,0.016076779,-3915.783,0.820969294,51523,,0.501808318,19.53241818,0.258059507,6.157635468,,,14.48267872,32.00759922,15,0.670363467,0.557,6.11400856,0.746517028,0.068908942,0.703366873,13705,0.217657789,0.225465159,0.100912076,0.00445093,0.001240423,0.000145932,0.021160161,0.855600146,0.000541,0.505508938,1
AL,Lauderdale County,9455.793252,0.178,4.094530924,5.842149817,0.093550894,0.185,0.38,7.3,0.306,0.545412766,0.153311848,0.144736842,462.6,17.37486496,0.127145503,0.000542305,0.000584076,0.001804376,2400,0.38,0.47,0.887878694,0.555381062,0.026351965,0.188,4.841128306,0.261082389,13.92979807,79.77379506,8,0,0.124496949,0.831440011,0.329,75.3650407,482.8126128,46.25017789,6.678055599,0.122,0.185,0.108,123.4,0.137,0.064706819,12.49375312,0.403,0.15635209,0.04320033,0.001209871,0.961463415,0.036624848,3.130774043,3.015394475,0.192259912,-2980.85849,0.734553404,59023,,0.466023983,51.45467778,0.269217085,5.904681569,6.307896101,13.25268082,14.19156462,21.53915742,19.52941177,0.604444142,0.671,64.79091291,0.675131417,0.110481195,0.803854905,95878,0.191973133,0.207805753,0.099814347,0.005016792,0.01062809,0.000813534,0.03188427,0.835999917,0.009079552,0.518210643,0.521632252
AL,Lawrence County,13336.11248,0.209,4.477922159,6.002357859,0.08444097,0.218,0.413,7.1,0.332,0.56493212,0.143979373,0.2,305.2,33.79321036,0.149383503,0.000181324,9.03234E-05,0.001294635,4215,0.38,0.36,0.826646222,0.507615513,0.024089028,0.224,4.43356701,0.199944228,10.27500756,101.2876265,8.5,0,0.090836653,0.897376093,0.515,71.56507678,663.1404982,89.75509681,,0.139,0.199,0.118,89,0.15,0.053540348,,0.387,0.185640395,0.053051456,0.000421509,0.92,,2.863666439,2.740176195,0.071940095,-2966.779,0.780004433,55516,,0.554575987,69.22793649,0.295644499,4.697592484,6.054420592,25.02315592,23.04748388,33.29931326,,0.625722092,0.635,15.06361194,0.794372126,0.075602234,0.698417648,33214,0.216535196,0.191515626,0.100560005,0.057716626,0.002649485,0.000301078,0.028481965,0.763683989,0.005547054,0.50978503,0.999939528
AL,Lee County,7740.279088,0.174,4.010207905,5.250816944,0.096016962,0.159,0.389,6.9,0.3,0.614998766,0.162421428,0.284210526,493.7,12.9735555,0.117301162,0.000496564,0.000342972,0.001211464,2325,0.37,0.41,0.917121139,0.774258255,0.023544661,0.13,6.552235709,0.250472875,8.182013114,63.77856848,10.1,0,0.177836325,0.805571728,0.269,77.15682684,399.8954398,60.26085999,6.884551369,0.12,0.172,0.113,218.6,0.134,0.110690195,10.42094728,0.363,0.144046605,0.039400551,0.000746793,0.9054781,,3.101688832,2.998968313,0.096340932,-5115.897,0.785684981,59637,,0.382145097,32.2337602,0.255395141,4.807692308,8.694744896,12.75433664,16.66394928,13.82464439,8.93081761,0.57748232,0.619,82.82140932,0.652441457,0.165570782,0.860233864,180773,0.205932302,0.136109928,0.227235262,0.003601202,0.042296139,0.000918279,0.040476177,0.670614528,0.013262199,0.506552417,0.263898853
AL,Limestone County,8328.605774,0.171,3.862648152,5.50746686,0.087875565,0.168,0.366,7.7,0.293,0.491541952,0.15129531,0.282051282,296.7,20.70236801,0.113295508,0.000344132,0.000297565,0.000568079,2746,0.42,0.44,0.873267002,0.652250787,0.020957898,0.138,4.444526344,0.179471554,8.277760726,63.89763559,8.6,0,0.099312452,0.841255416,0.408,76.43837444,427.1878433,50.71611149,5.572923746,0.114,0.176,0.105,144.7,0.119,0.064263674,4.859716193,0.388,0.139432333,0.044748969,0.000649234,0.893512304,0.088330478,2.879799087,2.756358833,0.079808708,-3144.2535,0.717714268,83159,,0.394143341,40.7866843,0.191079739,3.134796238,6.582296256,14.69685617,18.62846429,18.86924927,8.703703704,0.669545115,0.592,29.34534519,0.776936638,0.078917066,0.877683294,110900,0.217366997,0.15896303,0.14012624,0.008845807,0.020883679,0.001650135,0.066844004,0.744481515,0.009867519,0.496645627,0.510128416
AL,Lowndes County,19376.98863,0.278,4.823804679,5.969687433,0.146285714,0.233,0.474,5.3,0.416,0.009116478,0.106521094,0.236842105,963.4,33.16062176,0.108444794,0.000100351,,0.000102281,3583,0.44,0.31,0.83326226,0.477523325,0.05191101,0.461,6.48773842,0.533750559,6.021073758,127.5768499,9.4,0,0.1886121,0.856946733,0.624,68.41725499,846.2497943,147.0742725,,0.154,0.204,0.173,548.5,0.162,0.202040066,,0.463,0.135110791,0.038763267,0.000306843,0.825,,2.229613109,2.169597265,0.075445246,-38643.01,0.774555342,42268,,0.96440678,31.5048798,0.338293745,1.560062403,47.00988632,,68.85099834,34.18900823,6.666666667,0.89171559,0.504,9.523095089,0.774806298,0.192328918,0.615096226,9777,0.217551396,0.205482254,0.723023422,0.003477549,0.004909481,0.000409124,0.018001432,0.243939859,0.000313644,0.519893628,1
AL,Macon County,13985.93351,0.249,4.487153413,5.732408438,0.129966887,0.201,0.479,5.8,0.376,0.353215237,0.115894391,0.277777778,920.9,17.82846129,0.117173454,0.000317544,0.000270037,0.004698639,2803,0.36,0.3,0.827188552,0.484796328,0.038031035,0.465,5.525898959,0.539955428,6.880127018,109.7205927,9.7,0,0.137681159,0.767496685,0.358,72.04865037,668.7759852,71.5734224,,0.14,0.195,0.165,632.9,0.129,0.22099887,,0.46,0.144715281,0.029981262,0.000972132,0.925,0.085201794,2.294061132,1.973541421,0.07837784,-31816.49,0.759429064,36601,,0.965853659,57.18353317,0.416136171,8.888888889,41.5001537,,46.71272759,26.89824777,5,0.573692864,0.501,14.44192287,0.629504978,0.162421913,0.710839994,18516,0.167584792,0.21521927,0.78764312,0.003402463,0.005778786,0.000162022,0.025491467,0.166126593,0.003605966,0.54352992,0.5390641
AL,Madison County,8957.288662,0.144,3.4678392,5.100287967,0.101617394,0.138,0.419,7.5,0.251,0.78071276,0.139526854,0.322869955,602.2,16.10374804,0.093297854,0.000855239,0.000537708,0.001860915,2629,0.49,0.42,0.922246123,0.75771317,0.021291867,0.139,4.978311362,0.258108108,10.24769047,75.83441859,7.4,0,0.113071292,0.801191043,0.269,76.65173326,418.4923835,61.89445909,6.772841576,0.101,0.164,0.102,258,0.112,0.093429074,26.92639161,0.387,0.112301252,0.04164082,0.001551175,0.925012742,0.05240441,3.164968022,2.975704892,0.129122187,-2102.7935,0.673370513,80426,,0.320209189,47.66954136,0.197572924,6.691080067,7.929772389,15.11381581,18.23865764,13.77072668,12.17741936,0.698966445,0.741,82.54929331,0.680238643,0.105128635,0.901108611,403565,0.212025324,0.159989097,0.247142344,0.007416401,0.027071228,0.001015945,0.055919121,0.636142877,0.010511515,0.506173727,0.171022767
AL,Marengo County,14936.97211,0.239,4.488450535,5.497213603,0.120580808,0.208,0.472,6.2,0.366,0.475702531,0.117110501,0.21875,658,25.94458438,0.111669952,0.000421141,0.000266738,0.000320085,3688,0.39,0.31,0.891051781,0.581791626,0.034161083,0.341,6.287172486,0.492183908,14.21351864,104.1743394,9.4,0,0.112,0.848222733,0.392,70.68698569,684.0118616,107.0835787,,0.142,0.195,0.149,193.7,0.154,0.132472255,,0.436,0.140306362,0.03873979,0.000746866,0.889872263,,2.745951239,2.577754846,0.151528257,-23708.95667,0.627542875,45587,,0.649032992,28.84453496,0.2823612,5.485893417,14.84406312,15.58681839,24.20211926,26.71931361,21.05263158,0.746319754,0.475,20.42912176,0.68274834,0.100970874,0.771378236,18745,0.222566018,0.205974927,0.510696186,0.002827421,0.003841024,0.001813817,0.032862097,0.439263804,0,0.525046679,0.677741552
AL,Marion County,12316.65322,0.21,4.594484512,6.131390363,0.105120073,0.22,0.392,7,0.333,0.312736444,0.145534858,0.333333333,246.2,38.13485873,0.134193037,0.000239349,0.00020579,0.000274386,3984,0.38,0.35,0.806206399,0.574332713,0.024913094,0.23,4.801584819,0.17519909,8.89010463,83.64023905,8.6,1,0.110356537,0.863903719,0.31,72.44937035,635.7800284,85.01829742,,0.141,0.203,0.114,156.3,0.177,0.010310084,11.27929798,0.372,0.169037757,0.040595611,0.000960351,0.90287037,0.168627451,3.061671918,2.837091567,0.046255211,-1688.6665,0.678206809,47742,,0.476087427,43.76304368,0.278496921,6.147540984,,21.92896973,20.23554171,24.46982056,,0.590800171,0.571,6.475239392,0.728898167,0.058233122,0.754583409,29156,0.209630951,0.214912882,0.039717382,0.005179037,0.003464124,0.000754562,0.029256414,0.910755934,0.002700951,0.503875703,1
AL,Marshall County,12205.53695,0.199,4.414542833,6.215226855,0.079996045,0.196,0.346,6.7,0.34,0.529525058,0.149779747,0.209302326,339,44.07598347,0.146038777,0.000549741,0.000362089,0.00281625,2877,0.35,0.44,0.843664897,0.518441048,0.020521732,0.218,4.745447696,0.265325128,9.060552999,88.70068996,9.1,1,0.104371351,0.836930456,0.343,72.59788319,596.9374649,57.25495349,5.149434572,0.134,0.195,0.113,157.9,0.146,0.100314213,23.63078441,0.379,0.192589155,0.043725943,0.001056094,0.913031709,0.076169963,2.754924662,2.762879144,0.168726107,-2554.72498,0.763366488,53388,,0.455416279,52.83504774,0.209916086,3.660322108,5.048023031,16.72113818,14.26654454,23.90387376,10.64220184,0.5907195,0.656,36.73332251,0.753771222,0.095142291,0.872891734,99423,0.254880661,0.173933597,0.026633676,0.011928829,0.007875441,0.003882402,0.160073625,0.783641612,0.034374416,0.504752422,0.536511904
AL,Mobile County,12207.10374,0.212,4.514272012,5.903315195,0.121471343,0.189,0.406,6.9,0.349,0.585146417,0.151731878,0.331550802,734.7,28.41350627,0.134238329,0.000711739,0.000542037,0.001242067,3376,0.38,0.38,0.881336916,0.578623953,0.032442073,0.272,5.225294091,0.355845671,11.11183738,91.35287904,8.3,0,0.148011805,0.843901121,0.367,73.04481265,587.0030722,80.85936582,8.269018743,0.134,0.195,0.135,563.2,0.14,0.097158345,21.06539231,0.405,0.173816277,0.035485652,0.001626111,0.877560917,0.101208672,2.780952518,2.65310274,0.249448878,-10343.87,0.706640064,54315,,0.666711288,56.92083628,0.266040689,6.652296715,17.08698345,14.60379374,25.45106694,19.50332454,13.94366197,0.587459508,0.605,101.8342976,0.634904922,0.147668857,0.81285674,411411,0.230859165,0.174640445,0.364044714,0.009421236,0.021474876,0.000432657,0.031899974,0.556562659,0.008944013,0.521412894,0.223963318
